chrom,scenario,seed,priv_pca_count,priv_geo_count
16,100epsilonpca,1,137.0,
16,100epsilonpca,2,141.0,
16,100epsilonpca,3,143.0,
16,100epsilonpca,4,157.0,
16,100epsilonpca,5,108.0,
16,100epsilonpca,6,125.0,
16,100epsilonpca,7,132.0,
16,100epsilonpca,8,136.0,
16,100epsilonpca,9,122.0,
16,100epsilonpca,10,136.0,
16,closest10kpca,1,198.0,
16,closest10kpca,2,198.0,
16,closest10kpca,3,198.0,
16,closest10kpca,4,198.0,
16,closest10kpca,5,198.0,
16,closest10kpca,6,198.0,
16,closest10kpca,7,198.0,
16,closest10kpca,8,198.0,
16,closest10kpca,9,198.0,
16,closest10kpca,10,198.0,
16,5epsilongeo,1,,25.0
16,5epsilongeo,2,,24.0
16,5epsilongeo,3,,26.0
16,5epsilongeo,4,,28.0
16,5epsilongeo,5,,24.0
16,5epsilongeo,6,,21.0
16,5epsilongeo,7,,30.0
16,5epsilongeo,8,,27.0
16,5epsilongeo,9,,19.0
16,5epsilongeo,10,,25.0
16,10epsilongeo,1,,14.0
16,10epsilongeo,2,,11.0
16,10epsilongeo,3,,14.0
16,10epsilongeo,4,,13.0
16,10epsilongeo,5,,10.0
16,10epsilongeo,6,,16.0
16,10epsilongeo,7,,10.0
16,10epsilongeo,8,,15.0
16,10epsilongeo,9,,10.0
16,10epsilongeo,10,,13.0
16,50epsilongeo,1,,4.0
16,50epsilongeo,2,,8.0
16,50epsilongeo,3,,10.0
16,50epsilongeo,4,,6.0
16,50epsilongeo,5,,10.0
16,50epsilongeo,6,,3.0
16,50epsilongeo,7,,3.0
16,50epsilongeo,8,,4.0
16,50epsilongeo,9,,7.0
16,50epsilongeo,10,,4.0
16,closest10kgeo,1,,19.0
16,closest10kgeo,2,,19.0
16,closest10kgeo,3,,19.0
16,closest10kgeo,4,,19.0
16,closest10kgeo,5,,19.0
16,closest10kgeo,6,,19.0
16,closest10kgeo,7,,19.0
16,closest10kgeo,8,,19.0
16,closest10kgeo,9,,19.0
16,closest10kgeo,10,,19.0
16,uniformgeo,1,,4.0
16,uniformgeo,2,,4.0
16,uniformgeo,3,,3.0
16,uniformgeo,4,,10.0
16,uniformgeo,5,,7.0
16,uniformgeo,6,,5.0
16,uniformgeo,7,,8.0
16,uniformgeo,8,,6.0
16,uniformgeo,9,,9.0
16,uniformgeo,10,,5.0
17,uniform,1,129.0,
17,uniform,2,142.0,
17,uniform,3,155.0,
17,uniform,4,146.0,
17,uniform,5,115.0,
17,uniform,6,154.0,
17,uniform,7,155.0,
17,uniform,8,130.0,
17,uniform,9,145.0,
17,uniform,10,143.0,
17,5epsilonpca,1,143.0,
17,5epsilonpca,2,154.0,
17,5epsilonpca,3,141.0,
17,5epsilonpca,4,162.0,
17,5epsilonpca,5,146.0,
17,5epsilonpca,6,163.0,
17,5epsilonpca,7,169.0,
17,5epsilonpca,8,141.0,
17,5epsilonpca,9,159.0,
17,5epsilonpca,10,148.0,
17,10epsilonpca,1,153.0,
17,10epsilonpca,2,156.0,
17,10epsilonpca,3,135.0,
17,10epsilonpca,4,154.0,
17,10epsilonpca,5,144.0,
17,10epsilonpca,6,163.0,
17,10epsilonpca,7,152.0,
17,10epsilonpca,8,141.0,
17,10epsilonpca,9,161.0,
17,10epsilonpca,10,168.0,
17,50epsilonpca,1,153.0,
17,50epsilonpca,2,139.0,
17,50epsilonpca,3,141.0,
17,50epsilonpca,4,152.0,
17,50epsilonpca,5,143.0,
17,50epsilonpca,6,153.0,
17,50epsilonpca,7,164.0,
17,50epsilonpca,8,137.0,
17,50epsilonpca,9,167.0,
17,50epsilonpca,10,158.0,
17,100epsilonpca,1,140.0,
17,100epsilonpca,2,149.0,
17,100epsilonpca,3,172.0,
17,100epsilonpca,4,138.0,
17,100epsilonpca,5,142.0,
17,100epsilonpca,6,138.0,
17,100epsilonpca,7,154.0,
17,100epsilonpca,8,138.0,
17,100epsilonpca,9,141.0,
17,100epsilonpca,10,139.0,
17,closest10kpca,1,211.0,
17,closest10kpca,2,211.0,
17,closest10kpca,3,211.0,
17,closest10kpca,4,211.0,
17,closest10kpca,5,211.0,
17,closest10kpca,6,211.0,
17,closest10kpca,7,211.0,
17,closest10kpca,8,211.0,
17,closest10kpca,9,211.0,
17,closest10kpca,10,211.0,
17,5epsilongeo,1,,20.0
17,5epsilongeo,2,,22.0
17,5epsilongeo,3,,22.0
17,5epsilongeo,4,,19.0
17,5epsilongeo,5,,26.0
17,5epsilongeo,6,,23.0
17,5epsilongeo,7,,21.0
17,5epsilongeo,8,,17.0
17,5epsilongeo,9,,21.0
17,5epsilongeo,10,,20.0
17,10epsilongeo,1,,12.0
17,10epsilongeo,2,,10.0
17,10epsilongeo,3,,5.0
17,10epsilongeo,4,,9.0
17,10epsilongeo,5,,9.0
17,10epsilongeo,6,,10.0
17,10epsilongeo,7,,9.0
17,10epsilongeo,8,,11.0
17,10epsilongeo,9,,11.0
17,10epsilongeo,10,,9.0
17,50epsilongeo,1,,3.0
17,50epsilongeo,2,,5.0
17,50epsilongeo,3,,3.0
17,50epsilongeo,4,,3.0
17,50epsilongeo,5,,7.0
17,50epsilongeo,6,,4.0
17,50epsilongeo,7,,4.0
17,50epsilongeo,8,,7.0
17,50epsilongeo,9,,5.0
17,50epsilongeo,10,,3.0
17,closest10kgeo,1,,15.0
17,closest10kgeo,2,,15.0
17,closest10kgeo,3,,15.0
17,closest10kgeo,4,,15.0
17,closest10kgeo,5,,15.0
17,closest10kgeo,6,,15.0
17,closest10kgeo,7,,15.0
17,closest10kgeo,8,,15.0
17,closest10kgeo,9,,15.0
17,closest10kgeo,10,,15.0
17,uniformgeo,1,,6.0
17,uniformgeo,2,,4.0
17,uniformgeo,3,,3.0
17,uniformgeo,4,,5.0
17,uniformgeo,5,,3.0
17,uniformgeo,6,,5.0
17,uniformgeo,7,,2.0
17,uniformgeo,8,,4.0
17,uniformgeo,9,,4.0
17,uniformgeo,10,,1.0
18,uniform,1,54.0,
18,uniform,2,44.0,
18,uniform,3,47.0,
18,uniform,4,51.0,
18,uniform,5,40.0,
18,uniform,6,47.0,
18,uniform,7,49.0,
18,uniform,8,41.0,
18,uniform,9,50.0,
18,uniform,10,45.0,
18,5epsilonpca,1,47.0,
18,5epsilonpca,2,52.0,
18,5epsilonpca,3,49.0,
18,5epsilonpca,4,52.0,
18,5epsilonpca,5,49.0,
18,5epsilonpca,6,48.0,
18,5epsilonpca,7,53.0,
18,5epsilonpca,8,48.0,
18,5epsilonpca,9,41.0,
18,5epsilonpca,10,55.0,
18,10epsilonpca,1,52.0,
18,10epsilonpca,2,42.0,
18,10epsilonpca,3,51.0,
18,10epsilonpca,4,66.0,
18,10epsilonpca,5,48.0,
18,10epsilonpca,6,57.0,
18,10epsilonpca,7,45.0,
18,10epsilonpca,8,57.0,
18,10epsilonpca,9,42.0,
18,10epsilonpca,10,50.0,
18,50epsilonpca,1,48.0,
18,50epsilonpca,2,42.0,
18,50epsilonpca,3,53.0,
18,50epsilonpca,4,47.0,
18,50epsilonpca,5,43.0,
18,50epsilonpca,6,51.0,
18,50epsilonpca,7,44.0,
18,50epsilonpca,8,51.0,
18,50epsilonpca,9,47.0,
18,50epsilonpca,10,55.0,
18,100epsilonpca,1,37.0,
18,100epsilonpca,2,54.0,
18,100epsilonpca,3,40.0,
18,100epsilonpca,4,46.0,
18,100epsilonpca,5,40.0,
18,100epsilonpca,6,51.0,
18,100epsilonpca,7,44.0,
18,100epsilonpca,8,40.0,
18,100epsilonpca,9,32.0,
18,100epsilonpca,10,55.0,
18,closest10kpca,1,74.0,
18,closest10kpca,2,74.0,
18,closest10kpca,3,74.0,
18,closest10kpca,4,74.0,
18,closest10kpca,5,74.0,
18,closest10kpca,6,74.0,
18,closest10kpca,7,74.0,
18,closest10kpca,8,74.0,
18,closest10kpca,9,74.0,
18,closest10kpca,10,74.0,
18,5epsilongeo,1,,10.0
18,5epsilongeo,2,,11.0
18,5epsilongeo,3,,10.0
18,5epsilongeo,4,,7.0
18,5epsilongeo,5,,10.0
18,5epsilongeo,6,,10.0
18,5epsilongeo,7,,7.0
18,5epsilongeo,8,,10.0
18,5epsilongeo,9,,10.0
18,5epsilongeo,10,,10.0
18,10epsilongeo,1,,8.0
18,10epsilongeo,2,,5.0
18,10epsilongeo,3,,6.0
18,10epsilongeo,4,,6.0
18,10epsilongeo,5,,3.0
18,10epsilongeo,6,,6.0
18,10epsilongeo,7,,8.0
18,10epsilongeo,8,,4.0
18,10epsilongeo,9,,5.0
18,10epsilongeo,10,,4.0
18,50epsilongeo,1,,3.0
18,50epsilongeo,2,,2.0
18,50epsilongeo,3,,3.0
18,50epsilongeo,4,,0.0
18,50epsilongeo,5,,4.0
18,50epsilongeo,6,,3.0
18,50epsilongeo,7,,3.0
18,50epsilongeo,8,,0.0
18,50epsilongeo,9,,3.0
18,50epsilongeo,10,,0.0
18,closest10kgeo,1,,5.0
18,closest10kgeo,2,,5.0
18,closest10kgeo,3,,5.0
18,closest10kgeo,4,,5.0
18,closest10kgeo,5,,5.0
18,closest10kgeo,6,,5.0
18,closest10kgeo,7,,5.0
18,closest10kgeo,8,,5.0
18,closest10kgeo,9,,5.0
18,closest10kgeo,10,,5.0
18,uniformgeo,1,,4.0
18,uniformgeo,2,,3.0
18,uniformgeo,3,,4.0
18,uniformgeo,4,,2.0
18,uniformgeo,5,,6.0
18,uniformgeo,6,,2.0
18,uniformgeo,7,,0.0
18,uniformgeo,8,,2.0
18,uniformgeo,9,,3.0
18,uniformgeo,10,,6.0
19,uniform,1,156.0,
19,uniform,2,178.0,
19,uniform,3,154.0,
19,uniform,4,180.0,
19,uniform,5,193.0,
19,uniform,6,165.0,
19,uniform,7,173.0,
19,uniform,8,171.0,
19,uniform,9,145.0,
19,uniform,10,193.0,
19,5epsilonpca,1,190.0,
19,5epsilonpca,2,178.0,
19,5epsilonpca,3,190.0,
19,5epsilonpca,4,183.0,
19,5epsilonpca,5,185.0,
19,5epsilonpca,6,169.0,
19,5epsilonpca,7,190.0,
19,5epsilonpca,8,194.0,
19,5epsilonpca,9,171.0,
19,5epsilonpca,10,168.0,
19,10epsilonpca,1,213.0,
19,10epsilonpca,2,203.0,
19,10epsilonpca,3,185.0,
19,10epsilonpca,4,207.0,
19,10epsilonpca,5,189.0,
19,10epsilonpca,6,199.0,
19,10epsilonpca,7,177.0,
19,10epsilonpca,8,171.0,
19,10epsilonpca,9,183.0,
19,10epsilonpca,10,187.0,
19,50epsilonpca,1,177.0,
19,50epsilonpca,2,183.0,
19,50epsilonpca,3,180.0,
19,50epsilonpca,4,168.0,
19,50epsilonpca,5,186.0,
19,50epsilonpca,6,161.0,
19,50epsilonpca,7,178.0,
19,50epsilonpca,8,180.0,
19,50epsilonpca,9,188.0,
19,50epsilonpca,10,196.0,
19,100epsilonpca,1,180.0,
19,100epsilonpca,2,182.0,
19,100epsilonpca,3,157.0,
19,100epsilonpca,4,157.0,
19,100epsilonpca,5,180.0,
19,100epsilonpca,6,179.0,
19,100epsilonpca,7,173.0,
19,100epsilonpca,8,179.0,
19,100epsilonpca,9,173.0,
19,100epsilonpca,10,173.0,
19,closest10kpca,1,259.0,
19,closest10kpca,2,259.0,
19,closest10kpca,3,259.0,
19,closest10kpca,4,259.0,
19,closest10kpca,5,259.0,
19,closest10kpca,6,259.0,
19,closest10kpca,7,259.0,
19,closest10kpca,8,259.0,
19,closest10kpca,9,259.0,
19,closest10kpca,10,259.0,
19,5epsilongeo,1,,37.0
19,5epsilongeo,2,,36.0
19,5epsilongeo,3,,44.0
19,5epsilongeo,4,,35.0
19,5epsilongeo,5,,41.0
19,5epsilongeo,6,,38.0
19,5epsilongeo,7,,42.0
19,5epsilongeo,8,,36.0
19,5epsilongeo,9,,38.0
19,5epsilongeo,10,,36.0
19,10epsilongeo,1,,23.0
19,10epsilongeo,2,,15.0
19,10epsilongeo,3,,16.0
19,10epsilongeo,4,,17.0
19,10epsilongeo,5,,12.0
19,10epsilongeo,6,,14.0
19,10epsilongeo,7,,19.0
19,10epsilongeo,8,,12.0
19,10epsilongeo,9,,13.0
19,10epsilongeo,10,,21.0
19,50epsilongeo,1,,6.0
19,50epsilongeo,2,,6.0
19,50epsilongeo,3,,11.0
19,50epsilongeo,4,,6.0
19,50epsilongeo,5,,10.0
19,50epsilongeo,6,,6.0
19,50epsilongeo,7,,13.0
19,50epsilongeo,8,,11.0
19,50epsilongeo,9,,9.0
19,50epsilongeo,10,,8.0
19,closest10kgeo,1,,40.0
19,closest10kgeo,2,,40.0
19,closest10kgeo,3,,40.0
19,closest10kgeo,4,,40.0
19,closest10kgeo,5,,40.0
19,closest10kgeo,6,,40.0
19,closest10kgeo,7,,40.0
19,closest10kgeo,8,,40.0
19,closest10kgeo,9,,40.0
19,closest10kgeo,10,,40.0
19,uniformgeo,1,,8.0
19,uniformgeo,2,,12.0
19,uniformgeo,3,,3.0
19,uniformgeo,4,,9.0
19,uniformgeo,5,,14.0
19,uniformgeo,6,,9.0
19,uniformgeo,7,,8.0
19,uniformgeo,8,,4.0
19,uniformgeo,9,,11.0
19,uniformgeo,10,,8.0
20,uniform,1,64.0,
20,uniform,2,72.0,
20,uniform,3,61.0,
20,uniform,4,72.0,
20,uniform,5,66.0,
20,uniform,6,62.0,
20,uniform,7,67.0,
20,uniform,8,57.0,
20,uniform,9,78.0,
20,uniform,10,71.0,
20,5epsilonpca,1,67.0,
20,5epsilonpca,2,78.0,
20,5epsilonpca,3,51.0,
20,5epsilonpca,4,66.0,
20,5epsilonpca,5,75.0,
20,5epsilonpca,6,73.0,
20,5epsilonpca,7,72.0,
20,5epsilonpca,8,74.0,
20,5epsilonpca,9,80.0,
20,5epsilonpca,10,70.0,
20,10epsilonpca,1,74.0,
20,10epsilonpca,2,66.0,
20,10epsilonpca,3,63.0,
20,10epsilonpca,4,63.0,
20,10epsilonpca,5,71.0,
20,10epsilonpca,6,75.0,
20,10epsilonpca,7,69.0,
20,10epsilonpca,8,64.0,
20,10epsilonpca,9,81.0,
20,10epsilonpca,10,75.0,
20,50epsilonpca,1,63.0,
20,50epsilonpca,2,60.0,
20,50epsilonpca,3,72.0,
20,50epsilonpca,4,69.0,
20,50epsilonpca,5,79.0,
20,50epsilonpca,6,80.0,
20,50epsilonpca,7,66.0,
20,50epsilonpca,8,68.0,
20,50epsilonpca,9,64.0,
20,50epsilonpca,10,72.0,
20,100epsilonpca,1,68.0,
20,100epsilonpca,2,68.0,
20,100epsilonpca,3,74.0,
20,100epsilonpca,4,60.0,
20,100epsilonpca,5,64.0,
20,100epsilonpca,6,63.0,
20,100epsilonpca,7,65.0,
20,100epsilonpca,8,76.0,
20,100epsilonpca,9,71.0,
20,100epsilonpca,10,66.0,
20,closest10kpca,1,92.0,
20,closest10kpca,2,92.0,
20,closest10kpca,3,92.0,
20,closest10kpca,4,92.0,
20,closest10kpca,5,92.0,
20,closest10kpca,6,92.0,
20,closest10kpca,7,92.0,
20,closest10kpca,8,92.0,
20,closest10kpca,9,92.0,
20,closest10kpca,10,92.0,
20,5epsilongeo,1,,18.0
20,5epsilongeo,2,,17.0
20,5epsilongeo,3,,15.0
20,5epsilongeo,4,,14.0
20,5epsilongeo,5,,9.0
20,5epsilongeo,6,,13.0
20,5epsilongeo,7,,10.0
20,5epsilongeo,8,,13.0
20,5epsilongeo,9,,15.0
20,5epsilongeo,10,,9.0
20,10epsilongeo,1,,6.0
20,10epsilongeo,2,,5.0
20,10epsilongeo,3,,10.0
20,10epsilongeo,4,,10.0
20,10epsilongeo,5,,4.0
20,10epsilongeo,6,,8.0
20,10epsilongeo,7,,6.0
20,10epsilongeo,8,,7.0
20,10epsilongeo,9,,5.0
20,10epsilongeo,10,,4.0
20,50epsilongeo,1,,3.0
20,50epsilongeo,2,,2.0
20,50epsilongeo,3,,4.0
20,50epsilongeo,4,,2.0
20,50epsilongeo,5,,4.0
20,50epsilongeo,6,,3.0
20,50epsilongeo,7,,1.0
20,50epsilongeo,8,,2.0
20,50epsilongeo,9,,3.0
20,50epsilongeo,10,,3.0
20,closest10kgeo,1,,18.0
20,closest10kgeo,2,,18.0
20,closest10kgeo,3,,18.0
20,closest10kgeo,4,,18.0
20,closest10kgeo,5,,18.0
20,closest10kgeo,6,,18.0
20,closest10kgeo,7,,18.0
20,closest10kgeo,8,,18.0
20,closest10kgeo,9,,18.0
20,closest10kgeo,10,,18.0
20,uniformgeo,1,,4.0
20,uniformgeo,2,,2.0
20,uniformgeo,3,,2.0
20,uniformgeo,4,,3.0
20,uniformgeo,5,,2.0
20,uniformgeo,6,,1.0
20,uniformgeo,7,,0.0
20,uniformgeo,8,,2.0
20,uniformgeo,9,,1.0
20,uniformgeo,10,,7.0
21,uniform,1,29.0,
21,uniform,2,27.0,
21,uniform,3,26.0,
21,uniform,4,18.0,
21,uniform,5,20.0,
21,uniform,6,23.0,
21,uniform,7,34.0,
21,uniform,8,22.0,
21,uniform,9,22.0,
21,uniform,10,37.0,
21,5epsilonpca,1,28.0,
21,5epsilonpca,2,27.0,
21,5epsilonpca,3,30.0,
21,5epsilonpca,4,32.0,
21,5epsilonpca,5,25.0,
21,5epsilonpca,6,27.0,
21,5epsilonpca,7,28.0,
21,5epsilonpca,8,27.0,
21,5epsilonpca,9,27.0,
21,5epsilonpca,10,28.0,
21,10epsilonpca,1,37.0,
21,10epsilonpca,2,31.0,
21,10epsilonpca,3,23.0,
21,10epsilonpca,4,25.0,
21,10epsilonpca,5,26.0,
21,10epsilonpca,6,26.0,
21,10epsilonpca,7,28.0,
21,10epsilonpca,8,27.0,
21,10epsilonpca,9,28.0,
21,10epsilonpca,10,34.0,
21,50epsilonpca,1,25.0,
21,50epsilonpca,2,30.0,
21,50epsilonpca,3,25.0,
21,50epsilonpca,4,31.0,
21,50epsilonpca,5,29.0,
21,50epsilonpca,6,28.0,
21,50epsilonpca,7,25.0,
21,50epsilonpca,8,28.0,
21,50epsilonpca,9,29.0,
21,50epsilonpca,10,25.0,
21,100epsilonpca,1,22.0,
21,100epsilonpca,2,28.0,
21,100epsilonpca,3,20.0,
21,100epsilonpca,4,23.0,
21,100epsilonpca,5,23.0,
21,100epsilonpca,6,27.0,
21,100epsilonpca,7,32.0,
21,100epsilonpca,8,27.0,
21,100epsilonpca,9,26.0,
21,100epsilonpca,10,30.0,
21,closest10kpca,1,43.0,
21,closest10kpca,2,43.0,
21,closest10kpca,3,43.0,
21,closest10kpca,4,43.0,
21,closest10kpca,5,43.0,
21,closest10kpca,6,43.0,
21,closest10kpca,7,43.0,
21,closest10kpca,8,43.0,
21,closest10kpca,9,43.0,
21,closest10kpca,10,43.0,
21,5epsilongeo,1,,2.0
21,5epsilongeo,2,,5.0
21,5epsilongeo,3,,5.0
21,5epsilongeo,4,,5.0
21,5epsilongeo,5,,2.0
21,5epsilongeo,6,,1.0
21,5epsilongeo,7,,1.0
21,5epsilongeo,8,,4.0
21,5epsilongeo,9,,3.0
21,5epsilongeo,10,,4.0
21,10epsilongeo,1,,2.0
21,10epsilongeo,2,,2.0
21,10epsilongeo,3,,2.0
21,10epsilongeo,4,,2.0
21,10epsilongeo,5,,0.0
21,10epsilongeo,6,,0.0
21,10epsilongeo,7,,1.0
21,10epsilongeo,8,,1.0
21,10epsilongeo,9,,1.0
21,10epsilongeo,10,,2.0
21,50epsilongeo,1,,1.0
21,50epsilongeo,2,,0.0
21,50epsilongeo,3,,0.0
21,50epsilongeo,4,,2.0
21,50epsilongeo,5,,0.0
21,50epsilongeo,6,,0.0
21,50epsilongeo,7,,1.0
21,50epsilongeo,8,,2.0
21,50epsilongeo,9,,1.0
21,50epsilongeo,10,,0.0
21,closest10kgeo,1,,2.0
21,closest10kgeo,2,,2.0
21,closest10kgeo,3,,2.0
21,closest10kgeo,4,,2.0
21,closest10kgeo,5,,2.0
21,closest10kgeo,6,,2.0
21,closest10kgeo,7,,2.0
21,closest10kgeo,8,,2.0
21,closest10kgeo,9,,2.0
21,closest10kgeo,10,,2.0
21,uniformgeo,1,,0.0
21,uniformgeo,2,,0.0
21,uniformgeo,3,,0.0
21,uniformgeo,4,,0.0
21,uniformgeo,5,,0.0
21,uniformgeo,6,,0.0
21,uniformgeo,7,,0.0
21,uniformgeo,8,,0.0
21,uniformgeo,9,,0.0
21,uniformgeo,10,,1.0
22,uniform,1,78.0,
22,uniform,2,66.0,
22,uniform,3,58.0,
22,uniform,4,68.0,
22,uniform,5,62.0,
22,uniform,6,62.0,
22,uniform,7,59.0,
22,uniform,8,65.0,
22,uniform,9,60.0,
22,uniform,10,66.0,
22,5epsilonpca,1,68.0,
22,5epsilonpca,2,65.0,
22,5epsilonpca,3,75.0,
22,5epsilonpca,4,65.0,
22,5epsilonpca,5,66.0,
22,5epsilonpca,6,81.0,
22,5epsilonpca,7,67.0,
22,5epsilonpca,8,65.0,
22,5epsilonpca,9,68.0,
22,5epsilonpca,10,66.0,
22,10epsilonpca,1,80.0,
22,10epsilonpca,2,66.0,
22,10epsilonpca,3,66.0,
22,10epsilonpca,4,67.0,
22,10epsilonpca,5,72.0,
22,10epsilonpca,6,78.0,
22,10epsilonpca,7,84.0,
22,10epsilonpca,8,57.0,
22,10epsilonpca,9,59.0,
22,10epsilonpca,10,76.0,
22,50epsilonpca,1,79.0,
22,50epsilonpca,2,61.0,
22,50epsilonpca,3,64.0,
22,50epsilonpca,4,60.0,
22,50epsilonpca,5,88.0,
22,50epsilonpca,6,72.0,
22,50epsilonpca,7,66.0,
22,50epsilonpca,8,83.0,
22,50epsilonpca,9,57.0,
22,50epsilonpca,10,69.0,
22,100epsilonpca,1,67.0,
22,100epsilonpca,2,77.0,
22,100epsilonpca,3,50.0,
22,100epsilonpca,4,66.0,
22,100epsilonpca,5,67.0,
22,100epsilonpca,6,56.0,
22,100epsilonpca,7,60.0,
22,100epsilonpca,8,70.0,
22,100epsilonpca,9,69.0,
22,100epsilonpca,10,70.0,
22,closest10kpca,1,100.0,
22,closest10kpca,2,100.0,
22,closest10kpca,3,100.0,
22,closest10kpca,4,100.0,
22,closest10kpca,5,100.0,
22,closest10kpca,6,100.0,
22,closest10kpca,7,100.0,
22,closest10kpca,8,100.0,
22,closest10kpca,9,100.0,
22,closest10kpca,10,100.0,
22,5epsilongeo,1,,13.0
22,5epsilongeo,2,,11.0
22,5epsilongeo,3,,12.0
22,5epsilongeo,4,,15.0
22,5epsilongeo,5,,15.0
22,5epsilongeo,6,,16.0
22,5epsilongeo,7,,9.0
22,5epsilongeo,8,,14.0
22,5epsilongeo,9,,16.0
22,5epsilongeo,10,,16.0
22,10epsilongeo,1,,7.0
22,10epsilongeo,2,,5.0
22,10epsilongeo,3,,4.0
22,10epsilongeo,4,,8.0
22,10epsilongeo,5,,5.0
22,10epsilongeo,6,,4.0
22,10epsilongeo,7,,7.0
22,10epsilongeo,8,,5.0
22,10epsilongeo,9,,4.0
22,10epsilongeo,10,,8.0
22,50epsilongeo,1,,2.0
22,50epsilongeo,2,,0.0
22,50epsilongeo,3,,6.0
22,50epsilongeo,4,,3.0
22,50epsilongeo,5,,1.0
22,50epsilongeo,6,,0.0
22,50epsilongeo,7,,2.0
22,50epsilongeo,8,,1.0
22,50epsilongeo,9,,3.0
22,50epsilongeo,10,,2.0
22,closest10kgeo,1,,10.0
22,closest10kgeo,2,,10.0
22,closest10kgeo,3,,10.0
22,closest10kgeo,4,,10.0
22,closest10kgeo,5,,10.0
22,closest10kgeo,6,,10.0
22,closest10kgeo,7,,10.0
22,closest10kgeo,8,,10.0
22,closest10kgeo,9,,10.0
22,closest10kgeo,10,,10.0
22,uniformgeo,1,,3.0
22,uniformgeo,2,,2.0
22,uniformgeo,3,,1.0
22,uniformgeo,4,,2.0
22,uniformgeo,5,,1.0
22,uniformgeo,6,,4.0
22,uniformgeo,7,,2.0
22,uniformgeo,8,,3.0
22,uniformgeo,9,,2.0
22,uniformgeo,10,,2.0
