Variant_Type,Panel,Bin_Center,Binned_SFS,Binned_Std,Replicate
synonymous,H,1.4142135623730951,19.51392254468186,0.19604176912360632,uniform
synonymous,H,2.8284271247461903,4.282202386409438,0.20678415168869724,uniform
synonymous,H,5.656854249492381,3.6478887232681814,0.2379678601124925,uniform
synonymous,H,11.661903789690601,2.0498162010921135,0.32076913298179643,uniform
synonymous,H,24.392621835300936,1.1638836494354052,0.32760931931941206,uniform
synonymous,H,59.16079783099616,1.3335801091318444,0.6833035118931219,uniform
synonymous,H,100.0,2.3927200817109053,4.7214948247212085,uniform
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep1
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep1
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep1
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep1
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep1
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep1
synonymous,E,100.0,1.0,0.0,pca_0.0015_rep1
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep2
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep2
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep2
synonymous,E,11.661903789690601,1.0,0.0,pca_0.0015_rep2
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep2
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep2
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep2
synonymous,E,1.4142135623730951,1.0,0.0,pca_0.0015_rep3
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep3
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep3
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep3
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep3
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep3
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep3
synonymous,E,1.4142135623730951,1.0,0.0,pca_0.0015_rep4
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep4
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep4
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep4
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep4
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep4
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep4
synonymous,E,1.4142135623730951,1.0,0.0,pca_0.0015_rep5
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep5
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep5
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep5
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep5
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep5
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep5
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep6
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep6
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep6
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep6
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep6
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep6
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep6
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep7
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep7
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep7
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep7
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep7
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep7
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep7
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep8
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep8
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep8
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep8
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep8
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep8
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep8
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep9
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep9
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep9
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep9
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep9
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep9
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep9
synonymous,E,1.4142135623730951,0.0,0.0,pca_0.0015_rep10
synonymous,E,2.8284271247461903,0.0,0.0,pca_0.0015_rep10
synonymous,E,5.656854249492381,0.0,0.0,pca_0.0015_rep10
synonymous,E,11.661903789690601,0.0,0.0,pca_0.0015_rep10
synonymous,E,24.392621835300936,0.0,0.0,pca_0.0015_rep10
synonymous,E,59.16079783099616,0.0,0.0,pca_0.0015_rep10
synonymous,E,100.0,0.0,0.0,pca_0.0015_rep10
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep1
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep1
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep1
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep1
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep1
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep1
synonymous,F,100.0,1.0,0.0,pca_0.0025_rep1
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep2
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep2
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep2
synonymous,F,11.661903789690601,1.0,0.0,pca_0.0025_rep2
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep2
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep2
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep2
synonymous,F,1.4142135623730951,1.0,0.0,pca_0.0025_rep3
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep3
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep3
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep3
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep3
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep3
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep3
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep4
synonymous,F,2.8284271247461903,1.0,0.0,pca_0.0025_rep4
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep4
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep4
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep4
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep4
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep4
synonymous,F,1.4142135623730951,1.0,0.0,pca_0.0025_rep5
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep5
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep5
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep5
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep5
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep5
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep5
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep6
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep6
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep6
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep6
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep6
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep6
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep6
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep7
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep7
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep7
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep7
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep7
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep7
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep7
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep8
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep8
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep8
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep8
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep8
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep8
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep8
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep9
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep9
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep9
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep9
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep9
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep9
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep9
synonymous,F,1.4142135623730951,0.0,0.0,pca_0.0025_rep10
synonymous,F,2.8284271247461903,0.0,0.0,pca_0.0025_rep10
synonymous,F,5.656854249492381,0.0,0.0,pca_0.0025_rep10
synonymous,F,11.661903789690601,0.0,0.0,pca_0.0025_rep10
synonymous,F,24.392621835300936,0.0,0.0,pca_0.0025_rep10
synonymous,F,59.16079783099616,0.0,0.0,pca_0.0025_rep10
synonymous,F,100.0,0.0,0.0,pca_0.0025_rep10
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep1
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep1
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep1
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep1
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep1
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep1
synonymous,G,100.0,1.0,0.0,pca_0.005_rep1
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep2
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep2
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep2
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep2
synonymous,G,24.392621835300936,1.0,0.0,pca_0.005_rep2
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep2
synonymous,G,100.0,0.0,0.0,pca_0.005_rep2
synonymous,G,1.4142135623730951,1.0,0.0,pca_0.005_rep3
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep3
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep3
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep3
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep3
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep3
synonymous,G,100.0,0.0,0.0,pca_0.005_rep3
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep4
synonymous,G,2.8284271247461903,1.0,0.0,pca_0.005_rep4
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep4
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep4
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep4
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep4
synonymous,G,100.0,0.0,0.0,pca_0.005_rep4
synonymous,G,1.4142135623730951,1.0,0.0,pca_0.005_rep5
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep5
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep5
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep5
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep5
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep5
synonymous,G,100.0,0.0,0.0,pca_0.005_rep5
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep6
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep6
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep6
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep6
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep6
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep6
synonymous,G,100.0,0.0,0.0,pca_0.005_rep6
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep7
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep7
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep7
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep7
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep7
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep7
synonymous,G,100.0,0.0,0.0,pca_0.005_rep7
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep8
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep8
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep8
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep8
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep8
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep8
synonymous,G,100.0,0.0,0.0,pca_0.005_rep8
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep9
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep9
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep9
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep9
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep9
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep9
synonymous,G,100.0,0.0,0.0,pca_0.005_rep9
synonymous,G,1.4142135623730951,0.0,0.0,pca_0.005_rep10
synonymous,G,2.8284271247461903,0.0,0.0,pca_0.005_rep10
synonymous,G,5.656854249492381,0.0,0.0,pca_0.005_rep10
synonymous,G,11.661903789690601,0.0,0.0,pca_0.005_rep10
synonymous,G,24.392621835300936,0.0,0.0,pca_0.005_rep10
synonymous,G,59.16079783099616,0.0,0.0,pca_0.005_rep10
synonymous,G,100.0,0.0,0.0,pca_0.005_rep10
synonymous,D,1.4142135623730951,15.720914090362925,0.35405496923448954,uniformgeo
synonymous,D,2.8284271247461903,1.9731602141258122,0.179225056750544,uniformgeo
synonymous,D,5.656854249492381,1.1334553187312224,0.13655730716796355,uniformgeo
synonymous,D,11.661903789690601,0.6536239499343139,0.17164449101528834,uniformgeo
synonymous,D,24.392621835300936,0.416634066565166,0.1982503115126466,uniformgeo
synonymous,D,59.16079783099616,0.4722242861209054,0.38596627700901887,uniformgeo
synonymous,D,100.0,1.6782394703695331,3.756991526649787,uniformgeo
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep1
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep1
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep1
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep1
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep1
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep1
synonymous,A,100.0,3.0,0.0,geo_50000_rep1
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep2
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep2
synonymous,A,5.656854249492381,2.0,0.0,geo_50000_rep2
synonymous,A,11.661903789690601,1.0,0.0,geo_50000_rep2
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep2
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep2
synonymous,A,100.0,0.0,0.0,geo_50000_rep2
synonymous,A,1.4142135623730951,1.0,0.0,geo_50000_rep3
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep3
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep3
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep3
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep3
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep3
synonymous,A,100.0,0.0,0.0,geo_50000_rep3
synonymous,A,1.4142135623730951,2.0,0.0,geo_50000_rep4
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep4
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep4
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep4
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep4
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep4
synonymous,A,100.0,0.0,0.0,geo_50000_rep4
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep5
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep5
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep5
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep5
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep5
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep5
synonymous,A,100.0,0.0,0.0,geo_50000_rep5
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep6
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep6
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep6
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep6
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep6
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep6
synonymous,A,100.0,0.0,0.0,geo_50000_rep6
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep7
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep7
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep7
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep7
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep7
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep7
synonymous,A,100.0,0.0,0.0,geo_50000_rep7
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep8
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep8
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep8
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep8
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep8
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep8
synonymous,A,100.0,0.0,0.0,geo_50000_rep8
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep9
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep9
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep9
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep9
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep9
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep9
synonymous,A,100.0,0.0,0.0,geo_50000_rep9
synonymous,A,1.4142135623730951,0.0,0.0,geo_50000_rep10
synonymous,A,2.8284271247461903,0.0,0.0,geo_50000_rep10
synonymous,A,5.656854249492381,0.0,0.0,geo_50000_rep10
synonymous,A,11.661903789690601,0.0,0.0,geo_50000_rep10
synonymous,A,24.392621835300936,0.0,0.0,geo_50000_rep10
synonymous,A,59.16079783099616,0.0,0.0,geo_50000_rep10
synonymous,A,100.0,0.0,0.0,geo_50000_rep10
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep1
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep1
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep1
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep1
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep1
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep1
synonymous,B,100.0,3.0,0.0,geo_100000_rep1
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep2
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep2
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep2
synonymous,B,11.661903789690601,3.0,0.0,geo_100000_rep2
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep2
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep2
synonymous,B,100.0,0.0,0.0,geo_100000_rep2
synonymous,B,1.4142135623730951,1.0,0.0,geo_100000_rep3
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep3
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep3
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep3
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep3
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep3
synonymous,B,100.0,0.0,0.0,geo_100000_rep3
synonymous,B,1.4142135623730951,2.0,0.0,geo_100000_rep4
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep4
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep4
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep4
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep4
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep4
synonymous,B,100.0,0.0,0.0,geo_100000_rep4
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep5
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep5
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep5
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep5
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep5
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep5
synonymous,B,100.0,0.0,0.0,geo_100000_rep5
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep6
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep6
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep6
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep6
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep6
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep6
synonymous,B,100.0,0.0,0.0,geo_100000_rep6
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep7
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep7
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep7
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep7
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep7
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep7
synonymous,B,100.0,0.0,0.0,geo_100000_rep7
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep8
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep8
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep8
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep8
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep8
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep8
synonymous,B,100.0,0.0,0.0,geo_100000_rep8
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep9
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep9
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep9
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep9
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep9
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep9
synonymous,B,100.0,0.0,0.0,geo_100000_rep9
synonymous,B,1.4142135623730951,0.0,0.0,geo_100000_rep10
synonymous,B,2.8284271247461903,0.0,0.0,geo_100000_rep10
synonymous,B,5.656854249492381,0.0,0.0,geo_100000_rep10
synonymous,B,11.661903789690601,0.0,0.0,geo_100000_rep10
synonymous,B,24.392621835300936,0.0,0.0,geo_100000_rep10
synonymous,B,59.16079783099616,0.0,0.0,geo_100000_rep10
synonymous,B,100.0,0.0,0.0,geo_100000_rep10
synonymous,C,1.4142135623730951,0.0,0.0,geo_150000_rep1
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep1
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep1
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep1
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep1
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep1
synonymous,C,100.0,3.0,0.0,geo_150000_rep1
synonymous,C,1.4142135623730951,0.0,0.0,geo_150000_rep2
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep2
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep2
synonymous,C,11.661903789690601,3.0,0.0,geo_150000_rep2
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep2
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep2
synonymous,C,100.0,0.0,0.0,geo_150000_rep2
synonymous,C,1.4142135623730951,2.0,0.0,geo_150000_rep3
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep3
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep3
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep3
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep3
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep3
synonymous,C,100.0,0.0,0.0,geo_150000_rep3
synonymous,C,1.4142135623730951,2.0,0.0,geo_150000_rep4
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep4
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep4
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep4
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep4
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep4
synonymous,C,100.0,0.0,0.0,geo_150000_rep4
synonymous,C,1.4142135623730951,0.0,0.0,geo_150000_rep5
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep5
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep5
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep5
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep5
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep5
synonymous,C,100.0,0.0,0.0,geo_150000_rep5
synonymous,C,1.4142135623730951,0.0,0.0,geo_150000_rep6
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep6
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep6
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep6
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep6
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep6
synonymous,C,100.0,0.0,0.0,geo_150000_rep6
synonymous,C,1.4142135623730951,0.0,0.0,geo_150000_rep7
synonymous,C,2.8284271247461903,0.0,0.0,geo_150000_rep7
synonymous,C,5.656854249492381,0.0,0.0,geo_150000_rep7
synonymous,C,11.661903789690601,0.0,0.0,geo_150000_rep7
synonymous,C,24.392621835300936,0.0,0.0,geo_150000_rep7
synonymous,C,59.16079783099616,0.0,0.0,geo_150000_rep7
synonymous,C,100.0,0.0,0.0,geo_150000_rep7
