sigma,rho,s,w,mu,logl
28.0,0.1,0.0017433288221999873,multi,1.25e-08,-1185.865325675769
7.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1186.8736568696922
29.0,0.1,0.0017433288221999873,multi,1.25e-08,-1187.2469839025682
7.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1195.1037542489985
28.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1196.3174803682573
17.0,0.4413793103448276,0.005298316906283708,multi,1.25e-08,-1199.3309739940898
14.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1202.0443151726045
20.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1202.947233992642
4.0,2.148275862068966,0.005298316906283708,multi,1.25e-08,-1203.765652693811
16.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1209.0558518181979
7.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1209.613058137757
28.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1209.837236070473
26.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1210.2508681306208
13.0,1.806896551724138,0.004520353656360241,multi,1.25e-08,-1219.9471217816722
11.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1220.95750784061
27.0,0.1,0.0017433288221999873,multi,1.25e-08,-1221.7205384930567
9.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1222.64090685966
30.0,0.1,0.0017433288221999873,multi,1.25e-08,-1223.2550720292393
14.0,1.806896551724138,0.005298316906283708,multi,1.25e-08,-1227.4174875989083
15.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1227.6968375802157
3.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-1232.3992215917915
9.0,2.4896551724137934,0.005298316906283708,multi,1.25e-08,-1232.4086269142172
3.0,2.831034482758621,0.004520353656360241,multi,1.25e-08,-1235.7623376957936
9.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1236.7353603230074
7.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1245.2020750179495
15.0,0.4413793103448276,0.004520353656360241,multi,1.25e-08,-1248.1206925168144
20.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1248.7840089005333
9.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1249.946648398904
18.0,0.7827586206896552,0.0038566204211634724,multi,1.25e-08,-1252.9201744592908
28.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1253.8482141795944
19.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1259.2109532669488
13.0,0.4413793103448276,0.0032903445623126675,multi,1.25e-08,-1260.383489406068
9.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1260.7346302574115
7.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1262.0935183316792
4.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-1266.1443715032078
20.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1266.3938493490605
4.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-1268.400433463587
26.0,0.1,0.0014873521072935117,multi,1.25e-08,-1268.6669862953308
7.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1270.2374395176685
11.0,2.148275862068966,0.004520353656360241,multi,1.25e-08,-1273.0750078175176
14.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1273.7485255046854
13.0,1.124137931034483,0.0038566204211634724,multi,1.25e-08,-1273.8050134595571
21.0,1.124137931034483,0.004520353656360241,multi,1.25e-08,-1274.2966328397258
18.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1275.4263462973618
25.0,0.1,0.0014873521072935117,multi,1.25e-08,-1278.4477771916893
25.0,0.4413793103448276,0.007278953843983146,multi,1.25e-08,-1279.748064646763
28.0,0.1,0.0020433597178569417,multi,1.25e-08,-1282.564278852022
6.0,3.1724137931034484,0.004520353656360241,multi,1.25e-08,-1283.888340088121
3.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-1284.0061814182059
6.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1284.377438612618
23.0,1.124137931034483,0.005298316906283708,multi,1.25e-08,-1286.5430598629428
7.0,1.4655172413793105,0.006210169418915616,multi,1.25e-08,-1287.0625198841233
5.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-1287.380601244874
6.0,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-1290.4332846835507
13.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1292.6407116866137
21.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1295.1538492369323
7.0,1.806896551724138,0.0038566204211634724,multi,1.25e-08,-1295.177123257686
29.0,0.4413793103448276,0.0038566204211634724,multi,1.25e-08,-1296.4955620184796
10.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1296.8853831592028
26.0,0.1,0.0017433288221999873,multi,1.25e-08,-1297.611187362977
12.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1300.3470274985539
18.0,1.4655172413793105,0.005298316906283708,multi,1.25e-08,-1301.5483529155053
8.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1302.39952529929
6.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1302.944896639459
27.0,0.1,0.0014873521072935117,multi,1.25e-08,-1304.4848124527616
30.0,0.1,0.002395026619987486,multi,1.25e-08,-1306.3515666376177
6.0,2.148275862068966,0.006210169418915616,multi,1.25e-08,-1310.2310356077573
3.0,2.4896551724137934,0.004520353656360241,multi,1.25e-08,-1310.2354874152086
10.0,1.4655172413793105,0.0038566204211634724,multi,1.25e-08,-1311.8399886367504
3.0,2.831034482758621,0.005298316906283708,multi,1.25e-08,-1313.4272970964055
11.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1313.7649384824613
17.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1317.208975790269
15.0,0.4413793103448276,0.0028072162039411755,multi,1.25e-08,-1321.09021052798
29.0,0.7827586206896552,0.006210169418915616,multi,1.25e-08,-1326.5278975815163
17.0,1.4655172413793105,0.004520353656360241,multi,1.25e-08,-1335.4699846787212
24.0,0.1,0.0014873521072935117,multi,1.25e-08,-1337.2984239688026
29.0,0.7827586206896552,0.004520353656360241,multi,1.25e-08,-1340.3367800004462
23.0,0.1,0.0012689610031679222,multi,1.25e-08,-1341.4347925559703
22.0,0.7827586206896552,0.007278953843983146,multi,1.25e-08,-1343.9673033644517
19.0,0.4413793103448276,0.006210169418915616,multi,1.25e-08,-1345.501582891776
5.0,3.513793103448276,0.004520353656360241,multi,1.25e-08,-1349.3068352365217
24.0,0.1,0.0012689610031679222,multi,1.25e-08,-1352.2033925044057
21.0,1.124137931034483,0.006210169418915616,multi,1.25e-08,-1352.5636205471656
10.0,0.7827586206896552,0.005298316906283708,multi,1.25e-08,-1353.8132852626693
3.0,3.1724137931034484,0.005298316906283708,multi,1.25e-08,-1355.9062777532495
12.0,1.806896551724138,0.006210169418915616,multi,1.25e-08,-1357.2025511067245
9.0,0.7827586206896552,0.0032903445623126675,multi,1.25e-08,-1359.7371621060133
