s	width	allele counts	sampnum	se_f	f	n	f_per_kb
-0.01	2.449489742783178	83.17385562787595	1000	0.015148493256373272	0.009316239316239318	36	9.316239316239318e-8
-0.01	2.449489742783178	88.88562426945661	100	0	0	36	0
-0.01	2.449489742783178	94.39799131968466	10000	0.05234172482770036	0.08678362573099412	36	8.678362573099412e-7
-0.01	2.449489742783178	97.13031413318771	1000	0.011950102019296952	0.006703703703703706	36	6.703703703703707e-8
-0.01	2.449489742783178	99.03559673989747	100	0	0	36	0
-0.01	2.449489742783178	110.34460861628762	100	0	0	36	0
-0.01	2.449489742783178	113.42864716794253	1000	0.012210542358928874	0.007052469135802465	36	7.052469135802465e-8
-0.01	2.449489742783178	115.54173254070393	10000	0.043178900394908966	0.0645410628019324	36	6.45410628019324e-7
-0.01	2.449489742783178	122.94501221273003	100	0	0	36	0
-0.01	2.449489742783178	132.46181805514686	1000	0.009343185137820951	0.005396825396825397	36	5.396825396825397e-8
-0.01	2.449489742783178	136.98427333727636	100	0	0	36	0
-0.01	2.449489742783178	141.4213562373095	10000	0.026825590925135666	0.0393295019157088	36	3.93295019157088e-7
-0.01	2.449489742783178	152.62669712272165	100	0	0	36	0
-0.01	2.449489742783178	154.68872882258793	1000	0.004660471014754311	0.0017013888888888888	36	1.701388888888889e-8
-0.01	2.449489742783178	170.05535093240493	100	0	0	36	0
-0.01	2.449489742783178	173.0976294037676	10000	0.020318143412553048	0.028603174603174564	36	2.8603174603174564e-7
-0.01	2.449489742783178	180.64528462674488	1000	0.0018936752179040067	4.7619047619047603e-4	36	4.76190476190476e-9
-0.01	2.449489742783178	189.4742068452859	100	0	0	36	0
-0.01	2.449489742783178	210.9573147718093	1000	0.0034895833333333337	5.815972222222223e-4	36	5.815972222222223e-9
-0.01	2.449489742783178	211.86891500973533	10000	0.015600588444574	0.023288113695090464	36	2.3288113695090462e-7
-0.01	2.449489742783178	246.35566185790955	1000	1.282051282051282e-4	2.1367521367521368e-5	36	2.1367521367521365e-10
-0.01	2.449489742783178	259.3243899527689	10000	0.015450966314586114	0.016565170940170924	36	1.6565170940170925e-7
-0.01	2.449489742783178	287.69380286764516	1000	0	0	36	0
-0.01	2.449489742783178	317.409183037944	10000	0.011984734035879668	0.012982905982905961	36	1.2982905982905962e-7
-0.01	2.449489742783178	335.96842704668774	1000	0	0	36	0
-0.01	2.449489742783178	388.50410289276914	10000	0.00902176270413038	0.008668091168091158	36	8.668091168091158e-8
-0.01	2.449489742783178	392.34346672442524	1000	0	0	36	0
-0.01	2.449489742783178	458.17816047324357	1000	0	0	36	0
-0.01	2.449489742783178	475.5232237451433	10000	0.0055647999818191594	0.006698167239404347	36	6.698167239404347e-8
-0.01	2.449489742783178	535.0598252273023	1000	0	0	36	0
-0.01	2.449489742783178	582.0333289591675	10000	0.005641469623997557	0.004358974358974358	36	4.3589743589743575e-8
-0.01	2.449489742783178	624.8421275177529	1000	0	0	36	0
-0.01	2.449489742783178	712.4001081403561	10000	0.003142215447871543	0.0016379310344827609	36	1.6379310344827606e-8
-0.01	2.449489742783178	729.6897765685391	1000	0	0	36	0
-0.01	2.449489742783178	852.1307168321739	1000	0	0	36	0
-0.01	2.449489742783178	871.9671002105022	10000	0.0016424724637894863	6.313131313131315e-4	36	6.313131313131315e-9
-0.01	2.449489742783178	995.1170783611925	1000	0	0	36	0
-0.01	2.449489742783178	1067.2747170607029	10000	0.0013904312423778907	6.172839506172843e-4	36	6.172839506172842e-9
-0.01	2.449489742783178	1162.0963545680327	1000	0	0	36	0
-0.01	2.449489742783178	1306.3283252338515	10000	0.0013421280074644294	6.813417190775681e-4	36	6.8134171907756815e-9
-0.01	2.449489742783178	1357.0945235150923	1000	0	0	36	0
-0.01	2.449489742783178	1584.8131168428295	1000	0	0	36	0
-0.01	2.449489742783178	1598.9263739030541	10000	5.081483454708486e-4	1.0061919504643962e-4	36	1.0061919504643962e-9
-0.01	2.449489742783178	1850.742576730435	1000	0	0	36	0
-0.01	2.449489742783178	1957.062018620097	10000	4.156171284634756e-4	6.926952141057927e-5	36	6.926952141057927e-10
-0.01	2.449489742783178	2395.4147027895547	10000	3.4364261168384878e-6	5.72737686139748e-7	36	5.72737686139748e-12
-0.01	2.449489742783178	2931.9518460565623	10000	0	0	36	0
-0.01	2.449489742783178	3588.6653019135715	10000	0	0	36	0
-0.01	2.449489742783178	4392.472770819839	10000	0	0	36	0
-0.01	2.449489742783178	5376.321116406638	10000	0	0	36	0
-0.01	2.449489742783178	6580.536808046029	10000	0	0	36	0
-0.01	2.449489742783178	8054.478842400569	10000	0	0	36	0
-0.01	2.449489742783178	9858.561894731161	10000	0	0	36	0
-0.01	2.449489742783178	12066.732625903607	10000	0	0	36	0
-0.01	2.449489742783178	14769.500645207127	10000	0	0	36	0
-0.01	2.449489742783178	18077.64836360904	10000	0	0	36	0
-0.01	24.49489742783178	1	100	0	0	36	0
-0.01	24.49489742783178	1	1000	0	0	36	0
-0.01	24.49489742783178	1	10000	0	0	36	0
-0.01	24.49489742783178	1.0555526439717928	100	0.778395735236853	22.77027777777778	36	2.277027777777778e-4
-0.01	24.49489742783178	1.0806473169992383	1000	4.281432661495522	156.32472222222222	36	0.0015632472222222222
-0.01	24.49489742783178	1.106338589938541	10000	9.874137342267844	347.22055555555556	36	0.003472205555555556
-0.01	24.49489742783178	1.1760876614785134	100	0	0	36	0
-0.01	24.49489742783178	1.2619784495374968	1000	0	0	36	0
-0.01	24.49489742783178	1.3103867394783963	100	0	0	36	0
-0.01	24.49489742783178	1.3541419226309606	10000	0	0	36	0
-0.01	24.49489742783178	1.4600216150913115	100	0	0	36	0
-0.01	24.49489742783178	1.4737366965564649	1000	0	0	36	0
-0.01	24.49489742783178	1.626743504274438	100	0	0	36	0
-0.01	24.49489742783178	1.6574495035272516	10000	0	0	36	0
-0.01	24.49489742783178	1.7210276859903137	1000	0	0	36	0
-0.01	24.49489742783178	1.8125035967591316	100	0	0	36	0
-0.01	24.49489742783178	2.009813763113885	1000	2.3246412763030913	57.76027777777778	36	5.776027777777778e-4
-0.01	24.49489742783178	2.019475891333	100	0.4241640705318624	6.936388888888889	36	6.936388888888888e-5
-0.01	24.49489742783178	2.0286934558567684	10000	6.3797785451937346	197.91833333333332	36	0.0019791833333333334
-0.01	24.49489742783178	2.2500826387144484	100	0	0	36	0
-0.01	24.49489742783178	2.347057746533386	1000	0	0	36	0
-0.01	24.49489742783178	2.4830905129101035	10000	0	0	36	0
-0.01	24.49489742783178	2.5070226897842858	100	0	0	36	0
-0.01	24.49489742783178	2.740890806234484	1000	0	0	36	0
-0.01	24.49489742783178	2.7933030809411377	100	0	0	36	0
-0.01	24.49489742783178	3.0392657291341303	10000	3.463952554754077	106.49388888888889	36	0.0010649388888888888
-0.01	24.49489742783178	3.112274226232318	100	0.06604652040147806	0.2941666666666667	36	2.941666666666667e-6
-0.01	24.49489742783178	3.2008085113358145	1000	0.9515814739617946	14.438888888888888	36	1.4438888888888886e-4
-0.01	24.49489742783178	3.467669128122832	100	0	0	36	0
-0.01	24.49489742783178	3.720015893203823	10000	2.7665035379331844	74.35305555555556	36	7.435305555555556e-4
-0.01	24.49489742783178	3.7378997743857276	1000	0.6442337025428455	7.869722222222222	36	7.869722222222223e-5
-0.01	24.49489742783178	3.8636470657963677	100	0.03899837196439123	0.12861111111111112	36	1.2861111111111113e-6
-0.01	24.49489742783178	4.304842272283861	100	0	0	36	0
-0.01	24.49489742783178	4.365114212196933	1000	0	0	36	0
-0.01	24.49489742783178	4.5532439342286635	10000	1.785704320607116	48.83027777777777	36	0.00048830277777777765
-0.01	24.49489742783178	4.796418170100732	100	0.009241040276766756	0.009444444444444445	36	9.444444444444445e-8
-0.01	24.49489742783178	5.097574369461243	1000	0.2346121419339953	2.711666666666667	36	2.7116666666666667e-5
-0.01	24.49489742783178	5.344127800126624	100	0	0	36	0
-0.01	24.49489742783178	5.573102621003827	10000	1.567745322692878	38.285555555555554	36	3.8285555555555553e-4
-0.01	24.49489742783178	5.952940333057172	1000	0.19500590141660226	1.478888888888889	36	1.4788888888888888e-5
-0.01	24.49489742783178	5.954381150942568	100	0.005	0.0025	36	2.5000000000000002e-8
-0.01	24.49489742783178	6.634320176598333	100	0.0016666666666666668	2.777777777777778e-4	36	2.7777777777777776e-9
-0.01	24.49489742783178	6.821394432824586	10000	1.311078890510734	27.6375	36	2.7637500000000004e-4
-0.01	24.49489742783178	6.951835528136526	1000	0.10062029837187149	0.5911111111111111	36	5.9111111111111115e-6
-0.01	24.49489742783178	7.391902380762504	100	0	0	36	0
-0.01	24.49489742783178	8.118343962208348	1000	0.08590692637965812	0.315	36	3.15e-6
-0.01	24.49489742783178	8.235993945462319	100	0	0	36	0
-0.01	24.49489742783178	8.349284980470902	10000	1.0163193298165343	19.80986111111111	36	1.980986111111111e-4
-0.01	24.49489742783178	9.176473494323238	100	0	0	36	0
-0.01	24.49489742783178	9.48059090609579	1000	0.03911521443121589	0.10166666666666667	36	1.0166666666666667e-6
-0.01	24.49489742783178	10.21940020792074	10000	0.8707696262867075	12.788472222222222	36	1.2788472222222222e-4
-0.01	24.49489742783178	10.224347704676473	100	0	0	36	0
-0.01	24.49489742783178	11.071421012358362	1000	0.023066501513309124	0.03222222222222222	36	3.222222222222222e-7
-0.01	24.49489742783178	11.391880121573063	100	0	0	36	0
-0.01	24.49489742783178	12.508393335947712	10000	0.7535546977756044	8.656944444444445	36	8.656944444444445e-5
-0.01	24.49489742783178	12.692734681248593	100	0	0	36	0
-0.01	24.49489742783178	12.929190221052218	1000	0.008873001675315899	0.011111111111111112	36	1.1111111111111112e-7
-0.01	24.49489742783178	14.142135623730951	100	0	0	36	0
-0.01	24.49489742783178	15.098690546187088	1000	0.0030327431253235953	0.0017592592592592592	36	1.759259259259259e-8
-0.01	24.49489742783178	15.310086762774377	10000	0.6590755644440677	5.561481481481482	36	5.5614814814814816e-5
-0.01	24.49489742783178	15.757045666090121	100	0	0	36	0
-0.01	24.49489742783178	17.55636452153805	100	0	0	36	0
-0.01	24.49489742783178	17.63223004007799	1000	0.0012279806626883454	2.777777777777778e-4	36	2.7777777777777776e-9
-0.01	24.49489742783178	18.739317703580973	10000	0.41189392705265415	3.1354166666666665	36	3.1354166666666665e-5
-0.01	24.49489742783178	19.56115008769927	100	0	0	36	0
-0.01	24.49489742783178	20.59089397422876	1000	0	0	36	0
-0.01	24.49489742783178	21.794864892676273	100	0	0	36	0
-0.01	24.49489742783178	22.936645195870106	10000	0.21288717482823905	1.5982777777777777	36	1.5982777777777778e-5
-0.01	24.49489742783178	24.04601764463227	1000	0	0	36	0
-0.01	24.49489742783178	24.283650683132347	100	0	0	36	0
-0.01	24.49489742783178	27.056634367967558	100	0	0	36	0
-0.01	24.49489742783178	28.074111403783828	10000	0.12115503608583271	0.7536574074074074	36	7.536574074074074e-6
-0.01	24.49489742783178	28.08090631177286	1000	0	0	36	0
-0.01	24.49489742783178	30.14626889812659	100	0	0	36	0
-0.01	24.49489742783178	32.79284374419429	1000	0	0	36	0
-0.01	24.49489742783178	33.58871307194372	100	0	0	36	0
-0.01	24.49489742783178	34.362293368603815	10000	0.059345911028601726	0.3246825396825395	36	3.2468253968253953e-6
-0.01	24.49489742783178	37.42425471098598	100	0	0	36	0
-0.01	24.49489742783178	38.295437792913965	1000	0	0	36	0
-0.01	24.49489742783178	41.69778215893126	100	0	0	36	0
-0.01	24.49489742783178	42.058934246120046	10000	0.04910098265835291	0.1260763888888889	36	1.2607638888888888e-6
-0.01	24.49489742783178	44.72135954999582	1000	0	0	36	0
-0.01	24.49489742783178	46.45930962155633	100	0	0	36	0
-0.01	24.49489742783178	51.479507812354285	10000	0.029251075139649058	0.04155555555555554	36	4.155555555555554e-7
-0.01	24.49489742783178	51.764562496025064	100	0	0	36	0
-0.01	24.49489742783178	52.22554213416182	1000	0	0	36	0
-0.01	24.49489742783178	57.67562953973838	100	0	0	36	0
-0.01	24.49489742783178	60.98891622822693	1000	0	0	36	0
-0.01	24.49489742783178	63.0101492608963	10000	0.012200598630048042	0.009679487179487183	36	9.679487179487182e-8
-0.01	24.49489742783178	64.26168951124772	100	0	0	36	0
-0.01	24.49489742783178	71.2227724345744	1000	0	0	36	0
-0.01	24.49489742783178	71.59982078730054	100	0	0	36	0
-0.01	24.49489742783178	77.12348230585881	10000	0.0027237997028835607	9.895833333333334e-4	36	9.895833333333335e-9
-0.01	24.49489742783178	79.77590343117669	100	0	0	36	0
-0.01	24.49489742783178	83.17385562787595	1000	0	0	36	0
-0.01	24.49489742783178	88.88562426945661	100	0	0	36	0
-0.01	24.49489742783178	94.39799131968466	10000	8.771929824561403e-5	1.4619883040935671e-5	36	1.461988304093567e-10
-0.01	24.49489742783178	97.13031413318771	1000	0	0	36	0
-0.01	24.49489742783178	99.03559673989747	100	0	0	36	0
-0.01	24.49489742783178	110.34460861628762	100	0	0	36	0
-0.01	24.49489742783178	113.42864716794253	1000	0	0	36	0
-0.01	24.49489742783178	115.54173254070393	10000	0	0	36	0
-0.01	24.49489742783178	122.94501221273003	100	0	0	36	0
-0.01	24.49489742783178	132.46181805514686	1000	0	0	36	0
-0.01	24.49489742783178	136.98427333727636	100	0	0	36	0
-0.01	24.49489742783178	141.4213562373095	10000	0	0	36	0
-0.01	24.49489742783178	152.62669712272165	100	0	0	36	0
-0.01	24.49489742783178	154.68872882258793	1000	0	0	36	0
-0.01	24.49489742783178	170.05535093240493	100	0	0	36	0
-0.01	24.49489742783178	173.0976294037676	10000	0	0	36	0
-0.01	24.49489742783178	180.64528462674488	1000	0	0	36	0
-0.01	24.49489742783178	189.4742068452859	100	0	0	36	0
-0.01	24.49489742783178	210.9573147718093	1000	0	0	36	0
-0.01	24.49489742783178	211.86891500973533	10000	0	0	36	0
-0.01	24.49489742783178	246.35566185790955	1000	0	0	36	0
-0.01	24.49489742783178	259.3243899527689	10000	0	0	36	0
-0.01	24.49489742783178	287.69380286764516	1000	0	0	36	0
-0.01	24.49489742783178	317.409183037944	10000	0	0	36	0
-0.01	24.49489742783178	335.96842704668774	1000	0	0	36	0
-0.01	24.49489742783178	388.50410289276914	10000	0	0	36	0
-0.01	24.49489742783178	392.34346672442524	1000	0	0	36	0
-0.01	24.49489742783178	458.17816047324357	1000	0	0	36	0
-0.01	24.49489742783178	475.5232237451433	10000	0	0	36	0
-0.01	24.49489742783178	535.0598252273023	1000	0	0	36	0
-0.01	24.49489742783178	582.0333289591675	10000	0	0	36	0
-0.01	24.49489742783178	624.8421275177529	1000	0	0	36	0
-0.01	24.49489742783178	712.4001081403561	10000	0	0	36	0
-0.01	24.49489742783178	729.6897765685391	1000	0	0	36	0
-0.01	24.49489742783178	852.1307168321739	1000	0	0	36	0
-0.01	24.49489742783178	871.9671002105022	10000	0	0	36	0
-0.01	24.49489742783178	995.1170783611925	1000	0	0	36	0
-0.01	24.49489742783178	1067.2747170607029	10000	0	0	36	0
-0.01	24.49489742783178	1162.0963545680327	1000	0	0	36	0
-0.01	24.49489742783178	1306.3283252338515	10000	0	0	36	0
-0.01	24.49489742783178	1357.0945235150923	1000	0	0	36	0
-0.01	24.49489742783178	1584.8131168428295	1000	0	0	36	0
-0.01	24.49489742783178	1598.9263739030541	10000	0	0	36	0
-0.01	24.49489742783178	1850.742576730435	1000	0	0	36	0
-0.01	24.49489742783178	1957.062018620097	10000	0	0	36	0
-0.01	24.49489742783178	2395.4147027895547	10000	0	0	36	0
-0.01	24.49489742783178	2931.9518460565623	10000	0	0	36	0
-0.01	24.49489742783178	3588.6653019135715	10000	0	0	36	0
-0.01	24.49489742783178	4392.472770819839	10000	0	0	36	0
-0.01	24.49489742783178	5376.321116406638	10000	0	0	36	0
-0.01	24.49489742783178	6580.536808046029	10000	0	0	36	0
-0.01	24.49489742783178	8054.478842400569	10000	0	0	36	0
-0.01	24.49489742783178	9858.561894731161	10000	0	0	36	0
-0.01	24.49489742783178	12066.732625903607	10000	0	0	36	0
-0.01	24.49489742783178	14769.500645207127	10000	0	0	36	0
-0.01	24.49489742783178	18077.64836360904	10000	0	0	36	0
-0.01	45.31556024148879	1	100	0	0	36	0
-0.01	45.31556024148879	1	1000	0	0	36	0
-0.01	45.31556024148879	1	10000	0	0	36	0
-0.01	45.31556024148879	1.0555526439717928	100	0.8281332516809614	22.936944444444443	36	2.2936944444444443e-4
-0.01	45.31556024148879	1.0806473169992383	1000	4.227515190101591	167.45694444444445	36	0.0016745694444444445
-0.01	45.31556024148879	1.106338589938541	10000	10.893625786567938	384.29027777777776	36	0.003842902777777777
-0.01	45.31556024148879	1.1760876614785134	100	0	0	36	0
-0.01	45.31556024148879	1.2619784495374968	1000	0	0	36	0
-0.01	45.31556024148879	1.3103867394783963	100	0	0	36	0
-0.01	45.31556024148879	1.3541419226309606	10000	0	0	36	0
-0.01	45.31556024148879	1.4600216150913115	100	0	0	36	0
-0.01	45.31556024148879	1.4737366965564649	1000	0	0	36	0
-0.01	45.31556024148879	1.626743504274438	100	0	0	36	0
-0.01	45.31556024148879	1.6574495035272516	10000	0	0	36	0
-0.01	45.31556024148879	1.7210276859903137	1000	0	0	36	0
-0.01	45.31556024148879	1.8125035967591316	100	0	0	36	0
-0.01	45.31556024148879	2.009813763113885	1000	2.4451098426976947	60.13916666666667	36	6.013916666666667e-4
-0.01	45.31556024148879	2.019475891333	100	0.4624362675951158	6.926111111111111	36	6.926111111111112e-5
-0.01	45.31556024148879	2.0286934558567684	10000	5.618438155002445	218.8738888888889	36	0.002188738888888889
-0.01	45.31556024148879	2.2500826387144484	100	0	0	36	0
-0.01	45.31556024148879	2.347057746533386	1000	0	0	36	0
-0.01	45.31556024148879	2.4830905129101035	10000	0	0	36	0
-0.01	45.31556024148879	2.5070226897842858	100	0	0	36	0
-0.01	45.31556024148879	2.740890806234484	1000	0	0	36	0
-0.01	45.31556024148879	2.7933030809411377	100	0	0	36	0
-0.01	45.31556024148879	3.0392657291341303	10000	3.4129912751784826	119.07861111111112	36	0.0011907861111111113
-0.01	45.31556024148879	3.112274226232318	100	0.048313624881666135	0.23527777777777778	36	2.3527777777777777e-6
-0.01	45.31556024148879	3.2008085113358145	1000	0.8259169026958644	13.453888888888889	36	1.345388888888889e-4
-0.01	45.31556024148879	3.467669128122832	100	0	0	36	0
-0.01	45.31556024148879	3.720015893203823	10000	2.8551481767346347	83.82555555555555	36	8.382555555555555e-4
-0.01	45.31556024148879	3.7378997743857276	1000	0.5337851508815015	6.948611111111111	36	6.948611111111111e-5
-0.01	45.31556024148879	3.8636470657963677	100	0.037492856462455426	0.09666666666666666	36	9.666666666666666e-7
-0.01	45.31556024148879	4.304842272283861	100	0	0	36	0
-0.01	45.31556024148879	4.365114212196933	1000	0	0	36	0
-0.01	45.31556024148879	4.5532439342286635	10000	1.7805124106403873	54.95611111111111	36	5.49561111111111e-4
-0.01	45.31556024148879	4.796418170100732	100	0.005345224838248488	0.0033333333333333335	36	3.3333333333333334e-8
-0.01	45.31556024148879	5.097574369461243	1000	0.23315690608931758	2.0258333333333334	36	2.0258333333333336e-5
-0.01	45.31556024148879	5.344127800126624	100	0	0	36	0
-0.01	45.31556024148879	5.573102621003827	10000	1.8188512858394996	43.285	36	4.3285e-4
-0.01	45.31556024148879	5.952940333057172	1000	0.17386616819969447	1.063611111111111	36	1.063611111111111e-5
-0.01	45.31556024148879	5.954381150942568	100	0.0028030595529069404	8.333333333333334e-4	36	8.333333333333334e-9
-0.01	45.31556024148879	6.634320176598333	100	0.0016666666666666668	2.777777777777778e-4	36	2.7777777777777776e-9
-0.01	45.31556024148879	6.821394432824586	10000	1.4447875660840637	30.969444444444445	36	3.096944444444444e-4
-0.01	45.31556024148879	6.951835528136526	1000	0.09282856703161402	0.32666666666666666	36	3.2666666666666666e-6
-0.01	45.31556024148879	7.391902380762504	100	0	0	36	0
-0.01	45.31556024148879	8.118343962208348	1000	0.05632952931647728	0.16611111111111113	36	1.6611111111111113e-6
-0.01	45.31556024148879	8.235993945462319	100	0	0	36	0
-0.01	45.31556024148879	8.349284980470902	10000	1.120779304769677	21.82875	36	2.182875e-4
-0.01	45.31556024148879	9.176473494323238	100	0	0	36	0
-0.01	45.31556024148879	9.48059090609579	1000	0.016300744943538188	0.03833333333333333	36	3.833333333333333e-7
-0.01	45.31556024148879	10.21940020792074	10000	0.8700492140796605	13.415277777777778	36	1.3415277777777777e-4
-0.01	45.31556024148879	10.224347704676473	100	0	0	36	0
-0.01	45.31556024148879	11.071421012358362	1000	0.012292725943057184	0.014444444444444444	36	1.4444444444444442e-7
-0.01	45.31556024148879	11.391880121573063	100	0	0	36	0
-0.01	45.31556024148879	12.508393335947712	10000	0.6806427138875827	8.608194444444445	36	8.608194444444445e-5
-0.01	45.31556024148879	12.692734681248593	100	0	0	36	0
-0.01	45.31556024148879	12.929190221052218	1000	0.004992057183229668	0.002777777777777778	36	2.777777777777778e-8
-0.01	45.31556024148879	14.142135623730951	100	0	0	36	0
-0.01	45.31556024148879	15.098690546187088	1000	0.001328031788149326	3.7037037037037035e-4	36	3.7037037037037036e-9
-0.01	45.31556024148879	15.310086762774377	10000	0.45257180045590684	5.061481481481482	36	5.0614814814814816e-5
-0.01	45.31556024148879	15.757045666090121	100	0	0	36	0
-0.01	45.31556024148879	17.55636452153805	100	0	0	36	0
-0.01	45.31556024148879	17.63223004007799	1000	0	0	36	0
-0.01	45.31556024148879	18.739317703580973	10000	0.2962633360470281	2.4904166666666665	36	2.4904166666666664e-5
-0.01	45.31556024148879	19.56115008769927	100	0	0	36	0
-0.01	45.31556024148879	20.59089397422876	1000	0	0	36	0
-0.01	45.31556024148879	21.794864892676273	100	0	0	36	0
-0.01	45.31556024148879	22.936645195870106	10000	0.16441784748447655	1.0801666666666667	36	1.0801666666666667e-5
-0.01	45.31556024148879	24.04601764463227	1000	0	0	36	0
-0.01	45.31556024148879	24.283650683132347	100	0	0	36	0
-0.01	45.31556024148879	27.056634367967558	100	0	0	36	0
-0.01	45.31556024148879	28.074111403783828	10000	0.10158232254663335	0.4202777777777778	36	4.202777777777778e-6
-0.01	45.31556024148879	28.08090631177286	1000	0	0	36	0
-0.01	45.31556024148879	30.14626889812659	100	0	0	36	0
-0.01	45.31556024148879	32.79284374419429	1000	0	0	36	0
-0.01	45.31556024148879	33.58871307194372	100	0	0	36	0
-0.01	45.31556024148879	34.362293368603815	10000	0.05916928435605998	0.13968253968253966	36	1.3968253968253967e-6
-0.01	45.31556024148879	37.42425471098598	100	0	0	36	0
-0.01	45.31556024148879	38.295437792913965	1000	0	0	36	0
-0.01	45.31556024148879	41.69778215893126	100	0	0	36	0
-0.01	45.31556024148879	42.058934246120046	10000	0.03263433774416144	0.037083333333333336	36	3.7083333333333337e-7
-0.01	45.31556024148879	44.72135954999582	1000	0	0	36	0
-0.01	45.31556024148879	46.45930962155633	100	0	0	36	0
-0.01	45.31556024148879	51.479507812354285	10000	0.010519369888788155	0.006500000000000001	36	6.500000000000001e-8
-0.01	45.31556024148879	51.764562496025064	100	0	0	36	0
-0.01	45.31556024148879	52.22554213416182	1000	0	0	36	0
-0.01	45.31556024148879	57.67562953973838	100	0	0	36	0
-0.01	45.31556024148879	60.98891622822693	1000	0	0	36	0
-0.01	45.31556024148879	63.0101492608963	10000	0.0020476157712267453	7.692307692307692e-4	36	7.692307692307693e-9
-0.01	45.31556024148879	64.26168951124772	100	0	0	36	0
-0.01	45.31556024148879	71.2227724345744	1000	0	0	36	0
-0.01	45.31556024148879	71.59982078730054	100	0	0	36	0
-0.01	45.31556024148879	77.12348230585881	10000	1.0416666666666667e-4	1.736111111111111e-5	36	1.736111111111111e-10
-0.01	45.31556024148879	79.77590343117669	100	0	0	36	0
-0.01	45.31556024148879	83.17385562787595	1000	0	0	36	0
-0.01	45.31556024148879	88.88562426945661	100	0	0	36	0
-0.01	45.31556024148879	94.39799131968466	10000	0	0	36	0
-0.01	45.31556024148879	97.13031413318771	1000	0	0	36	0
-0.01	45.31556024148879	99.03559673989747	100	0	0	36	0
-0.01	45.31556024148879	110.34460861628762	100	0	0	36	0
-0.01	45.31556024148879	113.42864716794253	1000	0	0	36	0
-0.01	45.31556024148879	115.54173254070393	10000	0	0	36	0
-0.01	45.31556024148879	122.94501221273003	100	0	0	36	0
-0.01	45.31556024148879	132.46181805514686	1000	0	0	36	0
-0.01	45.31556024148879	136.98427333727636	100	0	0	36	0
-0.01	45.31556024148879	141.4213562373095	10000	0	0	36	0
-0.01	45.31556024148879	152.62669712272165	100	0	0	36	0
-0.01	45.31556024148879	154.68872882258793	1000	0	0	36	0
-0.01	45.31556024148879	170.05535093240493	100	0	0	36	0
-0.01	45.31556024148879	173.0976294037676	10000	0	0	36	0
-0.01	45.31556024148879	180.64528462674488	1000	0	0	36	0
-0.01	45.31556024148879	189.4742068452859	100	0	0	36	0
-0.01	45.31556024148879	210.9573147718093	1000	0	0	36	0
-0.01	45.31556024148879	211.86891500973533	10000	0	0	36	0
-0.01	45.31556024148879	246.35566185790955	1000	0	0	36	0
-0.01	45.31556024148879	259.3243899527689	10000	0	0	36	0
-0.01	45.31556024148879	287.69380286764516	1000	0	0	36	0
-0.01	45.31556024148879	317.409183037944	10000	0	0	36	0
-0.01	45.31556024148879	335.96842704668774	1000	0	0	36	0
-0.01	45.31556024148879	388.50410289276914	10000	0	0	36	0
-0.01	45.31556024148879	392.34346672442524	1000	0	0	36	0
-0.01	45.31556024148879	458.17816047324357	1000	0	0	36	0
-0.01	45.31556024148879	475.5232237451433	10000	0	0	36	0
-0.01	45.31556024148879	535.0598252273023	1000	0	0	36	0
-0.01	45.31556024148879	582.0333289591675	10000	0	0	36	0
-0.01	45.31556024148879	624.8421275177529	1000	0	0	36	0
-0.01	45.31556024148879	712.4001081403561	10000	0	0	36	0
-0.01	45.31556024148879	729.6897765685391	1000	0	0	36	0
-0.01	45.31556024148879	852.1307168321739	1000	0	0	36	0
-0.01	45.31556024148879	871.9671002105022	10000	0	0	36	0
-0.01	45.31556024148879	995.1170783611925	1000	0	0	36	0
-0.01	45.31556024148879	1067.2747170607029	10000	0	0	36	0
-0.01	45.31556024148879	1162.0963545680327	1000	0	0	36	0
-0.01	45.31556024148879	1306.3283252338515	10000	0	0	36	0
-0.01	45.31556024148879	1357.0945235150923	1000	0	0	36	0
-0.01	45.31556024148879	1584.8131168428295	1000	0	0	36	0
-0.01	45.31556024148879	1598.9263739030541	10000	0	0	36	0
-0.01	45.31556024148879	1850.742576730435	1000	0	0	36	0
-0.01	45.31556024148879	1957.062018620097	10000	0	0	36	0
-0.01	45.31556024148879	2395.4147027895547	10000	0	0	36	0
-0.01	45.31556024148879	2931.9518460565623	10000	0	0	36	0
-0.01	45.31556024148879	3588.6653019135715	10000	0	0	36	0
-0.01	45.31556024148879	4392.472770819839	10000	0	0	36	0
-0.01	45.31556024148879	5376.321116406638	10000	0	0	36	0
-0.01	45.31556024148879	6580.536808046029	10000	0	0	36	0
-0.01	45.31556024148879	8054.478842400569	10000	0	0	36	0
-0.01	45.31556024148879	9858.561894731161	10000	0	0	36	0
-0.01	45.31556024148879	12066.732625903607	10000	0	0	36	0
-0.01	45.31556024148879	14769.500645207127	10000	0	0	36	0
-0.01	45.31556024148879	18077.64836360904	10000	0	0	36	0
-0.001	0.0	1	100	0	0	43	0
-0.001	0.0	1	1000	0	0	43	0
-0.001	0.0	1	10000	0	0	43	0
-0.001	0.0	1.0555526439717928	100	4.0149131052271745	147.4267441860465	43	0.0014742674418604651
-0.001	0.0	1.0806473169992383	1000	9.625847350197397	430.5590697674419	43	0.004305590697674419
-0.001	0.0	1.106338589938541	10000	13.827162059917763	453.34581395348835	43	0.004533458139534883
-0.001	0.0	1.1760876614785134	100	0	0	43	0
-0.001	0.0	1.2619784495374968	1000	0	0	43	0
