s	width	allele counts	se_f	f	n	f_per_kb
-0.001	33.0681115275729	63.0101492608963	0.43186145586419733	7.79139423076923	16	7.79139423076923e-5
-0.001	33.0681115275729	77.12348230585881	0.3843089712934979	5.72	16	5.7199999999999994e-5
-0.001	33.0681115275729	94.39799131968466	0.31616851338334157	4.0473355263157895	16	4.04733552631579e-5
-0.001	33.0681115275729	115.54173254070393	0.20063908408007505	2.67133152173913	16	2.6713315217391302e-5
-0.001	33.0681115275729	141.4213562373095	0.18232111887663052	1.8089439655172412	16	1.8089439655172412e-5
-0.001	33.0681115275729	173.0976294037676	0.13816273555701866	1.1935000000000004	16	1.1935000000000003e-5
-0.001	33.0681115275729	211.86891500973533	0.09538121968545907	0.692732558139535	16	6.927325581395351e-6
-0.001	33.0681115275729	259.3243899527689	0.08263420364731561	0.35161057692307696	16	3.5161057692307696e-6
-0.001	33.0681115275729	317.409183037944	0.03692201788011113	0.18156730769230744	16	1.8156730769230745e-6
-0.001	33.0681115275729	388.50410289276914	0.03766386416616381	0.0985336538461537	16	9.853365384615371e-7
-0.001	33.0681115275729	475.5232237451433	0.014298737415031059	0.034793814432989636	16	3.479381443298964e-7
-0.001	33.0681115275729	582.0333289591675	0.007707406438537853	0.010966880341880337	16	1.0966880341880336e-7
-0.001	33.0681115275729	712.4001081403561	0.0038295816482320447	0.0027887931034482794	16	2.7887931034482793e-8
-0.001	33.0681115275729	871.9671002105022	0.001573566184559799	5.539772727272728e-4	16	5.539772727272728e-9
-0.001	33.0681115275729	1067.2747170607029	8.101851851851852e-5	2.025462962962963e-5	16	2.025462962962963e-10
-0.001	33.0681115275729	1306.3283252338515	0	0	16	0
-0.001	33.0681115275729	1598.9263739030541	0	0	16	0
-0.001	33.0681115275729	1957.062018620097	0	0	16	0
-0.001	33.0681115275729	2395.4147027895547	0	0	16	0
-0.001	33.0681115275729	2931.9518460565623	0	0	16	0
-0.001	33.0681115275729	3588.6653019135715	0	0	16	0
-0.001	33.0681115275729	4392.472770819839	0	0	16	0
-0.001	33.0681115275729	5376.321116406638	0	0	16	0
-0.001	33.0681115275729	6580.536808046029	0	0	16	0
-0.001	33.0681115275729	8054.478842400569	0	0	16	0
-0.001	33.0681115275729	9858.561894731161	0	0	16	0
-0.001	33.0681115275729	12066.732625903607	0	0	16	0
-0.001	33.0681115275729	14769.500645207127	0	0	16	0
-0.001	33.0681115275729	18077.64836360904	0	0	16	0
-0.001	34.29285639896449	1	0	0	16	0
-0.001	34.29285639896449	1.106338589938541	9.494402188482761	666.550625	16	0.00666550625
-0.001	34.29285639896449	1.3541419226309606	0	0	16	0
-0.001	34.29285639896449	1.6574495035272516	0	0	16	0
-0.001	34.29285639896449	2.0286934558567684	6.647526733053934	395.15125	16	0.0039515125000000005
-0.001	34.29285639896449	2.4830905129101035	0	0	16	0
-0.001	34.29285639896449	3.0392657291341303	6.758337073570683	264.4	16	0.0026439999999999996
-0.001	34.29285639896449	3.720015893203823	6.606210083449261	196.94625	16	0.0019694624999999997
-0.001	34.29285639896449	4.5532439342286635	5.291970608069043	155.929375	16	0.00155929375
-0.001	34.29285639896449	5.573102621003827	5.415354097379043	129.3425	16	0.001293425
-0.001	34.29285639896449	6.821394432824586	4.267026286927858	110.2425	16	0.001102425
-0.001	34.29285639896449	8.349284980470902	3.263622476124753	90.50125	16	9.050124999999999e-4
-0.001	34.29285639896449	10.21940020792074	2.461098585997724	72.088125	16	7.2088125e-4
-0.001	34.29285639896449	12.508393335947712	2.398474862629723	59.42875	16	5.942875e-4
-0.001	34.29285639896449	15.310086762774377	2.0538775884039757	48.53458333333334	16	4.8534583333333336e-4
-0.001	34.29285639896449	18.739317703580973	1.7079257567660844	37.98484375	16	3.7984843750000005e-4
-0.001	34.29285639896449	22.936645195870106	1.410034650874464	29.217375	16	2.9217375e-4
-0.001	34.29285639896449	28.074111403783828	1.1162693945061415	22.627291666666668	16	2.2627291666666666e-4
-0.001	34.29285639896449	34.362293368603815	0.8111245028869916	17.53125	16	1.7531249999999999e-4
-0.001	34.29285639896449	42.058934246120046	0.6024790582460109	13.58703125	16	1.358703125e-4
-0.001	34.29285639896449	51.479507812354285	0.49331286556640114	10.415375000000001	16	1.0415375000000002e-4
-0.001	34.29285639896449	63.0101492608963	0.4457018045951008	7.8211538461538455	16	7.821153846153845e-5
-0.001	34.29285639896449	77.12348230585881	0.3752881878747762	5.70546875	16	5.70546875e-5
-0.001	34.29285639896449	94.39799131968466	0.3212980367813035	4.047105263157895	16	4.047105263157895e-5
-0.001	34.29285639896449	115.54173254070393	0.2041924613670715	2.6802989130434782	16	2.6802989130434784e-5
-0.001	34.29285639896449	141.4213562373095	0.1736620046951901	1.8038362068965517	16	1.8038362068965517e-5
-0.001	34.29285639896449	173.0976294037676	0.13671813200540606	1.199071428571429	16	1.199071428571429e-5
-0.001	34.29285639896449	211.86891500973533	0.09625320777621457	0.6901744186046515	16	6.901744186046514e-6
-0.001	34.29285639896449	259.3243899527689	0.08220447094377507	0.3503485576923077	16	3.5034855769230772e-6
-0.001	34.29285639896449	317.409183037944	0.036381536162867226	0.18171153846153817	16	1.8171153846153818e-6
-0.001	34.29285639896449	388.50410289276914	0.037262797171378335	0.09828525641025626	16	9.828525641025626e-7
-0.001	34.29285639896449	475.5232237451433	0.01464576681135586	0.0351739690721649	16	3.51739690721649e-7
-0.001	34.29285639896449	582.0333289591675	0.00759195180717271	0.010753205128205124	16	1.0753205128205124e-7
-0.001	34.29285639896449	712.4001081403561	0.0037699581198109957	0.0028318965517241416	16	2.8318965517241416e-8
-0.001	34.29285639896449	871.9671002105022	0.0015314757451520362	5.184659090909094e-4	16	5.184659090909094e-9
-0.001	34.29285639896449	1067.2747170607029	6.944444444444444e-5	1.736111111111111e-5	16	1.736111111111111e-10
-0.001	34.29285639896449	1306.3283252338515	0	0	16	0
-0.001	34.29285639896449	1598.9263739030541	0	0	16	0
-0.001	34.29285639896449	1957.062018620097	0	0	16	0
-0.001	34.29285639896449	2395.4147027895547	0	0	16	0
-0.001	34.29285639896449	2931.9518460565623	0	0	16	0
-0.001	34.29285639896449	3588.6653019135715	0	0	16	0
-0.001	34.29285639896449	4392.472770819839	0	0	16	0
-0.001	34.29285639896449	5376.321116406638	0	0	16	0
-0.001	34.29285639896449	6580.536808046029	0	0	16	0
-0.001	34.29285639896449	8054.478842400569	0	0	16	0
-0.001	34.29285639896449	9858.561894731161	0	0	16	0
-0.001	34.29285639896449	12066.732625903607	0	0	16	0
-0.001	34.29285639896449	14769.500645207127	0	0	16	0
-0.001	34.29285639896449	18077.64836360904	0	0	16	0
-0.001	35.51760127035608	1	0	0	16	0
-0.001	35.51760127035608	1.106338589938541	9.789267401087782	666.346875	16	0.006663468749999999
-0.001	35.51760127035608	1.3541419226309606	0	0	16	0
-0.001	35.51760127035608	1.6574495035272516	0	0	16	0
-0.001	35.51760127035608	2.0286934558567684	7.264179668069894	395.034375	16	0.00395034375
-0.001	35.51760127035608	2.4830905129101035	0	0	16	0
-0.001	35.51760127035608	3.0392657291341303	6.09521109834051	263.95625	16	0.0026395625
-0.001	35.51760127035608	3.720015893203823	6.362057188258108	196.84375	16	0.0019684375
-0.001	35.51760127035608	4.5532439342286635	5.126423054463347	156.44	16	0.0015644
-0.001	35.51760127035608	5.573102621003827	5.194905477163822	129.768125	16	0.00129768125
-0.001	35.51760127035608	6.821394432824586	4.283759592927688	110.023125	16	0.00110023125
-0.001	35.51760127035608	8.349284980470902	3.1973285072593556	89.891875	16	8.9891875e-4
-0.001	35.51760127035608	10.21940020792074	2.8600090144088703	72.2053125	16	7.22053125e-4
-0.001	35.51760127035608	12.508393335947712	2.287339429701387	59.72625	16	5.972625e-4
-0.001	35.51760127035608	15.310086762774377	1.922371690560044	48.71270833333334	16	4.8712708333333336e-4
-0.001	35.51760127035608	18.739317703580973	1.634814177768634	37.8621875	16	3.7862187499999997e-4
-0.001	35.51760127035608	22.936645195870106	1.3344904083581872	29.297625	16	2.9297625e-4
-0.001	35.51760127035608	28.074111403783828	1.1987651825787093	22.595416666666665	16	2.2595416666666666e-4
-0.001	35.51760127035608	34.362293368603815	0.8028834938905556	17.521071428571428	16	1.752107142857143e-4
-0.001	35.51760127035608	42.058934246120046	0.6277794654906026	13.63265625	16	1.363265625e-4
-0.001	35.51760127035608	51.479507812354285	0.471129171070243	10.4168125	16	1.0416812500000001e-4
-0.001	35.51760127035608	63.0101492608963	0.4194576397426355	7.804471153846154	16	7.804471153846153e-5
-0.001	35.51760127035608	77.12348230585881	0.3876344524806843	5.7109375	16	5.7109375000000004e-5
-0.001	35.51760127035608	94.39799131968466	0.32189925042445017	4.055723684210526	16	4.055723684210526e-5
-0.001	35.51760127035608	115.54173254070393	0.19609481129227502	2.6716032608695652	16	2.6716032608695654e-5
-0.001	35.51760127035608	141.4213562373095	0.18223403349738082	1.7994827586206896	16	1.7994827586206898e-5
-0.001	35.51760127035608	173.0976294037676	0.14163248287056748	1.198839285714286	16	1.198839285714286e-5
-0.001	35.51760127035608	211.86891500973533	0.09749908589569337	0.6926162790697676	16	6.926162790697676e-6
-0.001	35.51760127035608	259.3243899527689	0.07919298229965085	0.3506850961538462	16	3.506850961538462e-6
-0.001	35.51760127035608	317.409183037944	0.035756744443189166	0.1814038461538459	16	1.8140384615384588e-6
-0.001	35.51760127035608	388.50410289276914	0.03869548507794528	0.09804487179487165	16	9.804487179487165e-7
-0.001	35.51760127035608	475.5232237451433	0.014327892700210728	0.035212628865979326	16	3.5212628865979324e-7
-0.001	35.51760127035608	582.0333289591675	0.007470031684368934	0.010694444444444439	16	1.0694444444444439e-7
-0.001	35.51760127035608	712.4001081403561	0.003956018107985544	0.0029094827586206937	16	2.9094827586206937e-8
-0.001	35.51760127035608	871.9671002105022	0.0014694898054751244	4.936079545454547e-4	16	4.9360795454545474e-9
-0.001	35.51760127035608	1067.2747170607029	1.0416666666666666e-4	2.6041666666666665e-5	16	2.604166666666666e-10
-0.001	35.51760127035608	1306.3283252338515	0	0	16	0
-0.001	35.51760127035608	1598.9263739030541	0	0	16	0
-0.001	35.51760127035608	1957.062018620097	0	0	16	0
-0.001	35.51760127035608	2395.4147027895547	0	0	16	0
-0.001	35.51760127035608	2931.9518460565623	0	0	16	0
-0.001	35.51760127035608	3588.6653019135715	0	0	16	0
-0.001	35.51760127035608	4392.472770819839	0	0	16	0
-0.001	35.51760127035608	5376.321116406638	0	0	16	0
-0.001	35.51760127035608	6580.536808046029	0	0	16	0
-0.001	35.51760127035608	8054.478842400569	0	0	16	0
-0.001	35.51760127035608	9858.561894731161	0	0	16	0
-0.001	35.51760127035608	12066.732625903607	0	0	16	0
-0.001	35.51760127035608	14769.500645207127	0	0	16	0
-0.001	35.51760127035608	18077.64836360904	0	0	16	0
-0.001	36.74234614174767	1	0	0	16	0
-0.001	36.74234614174767	1.106338589938541	8.98760071802628	666.4025	16	0.0066640250000000005
-0.001	36.74234614174767	1.3541419226309606	0	0	16	0
-0.001	36.74234614174767	1.6574495035272516	0	0	16	0
-0.001	36.74234614174767	2.0286934558567684	6.271219678021169	394.283125	16	0.003942831250000001
-0.001	36.74234614174767	2.4830905129101035	0	0	16	0
-0.001	36.74234614174767	3.0392657291341303	6.3897200968952195	264.891875	16	0.00264891875
-0.001	36.74234614174767	3.720015893203823	6.762655266239728	196.435625	16	0.00196435625
-0.001	36.74234614174767	4.5532439342286635	6.524376055736419	155.768125	16	0.0015576812499999999
-0.001	36.74234614174767	5.573102621003827	4.885438908975664	129.5025	16	0.001295025
-0.001	36.74234614174767	6.821394432824586	4.284634562402417	110.025	16	0.0011002499999999999
-0.001	36.74234614174767	8.349284980470902	3.1559070110667062	90.4384375	16	9.043843750000001e-4
-0.001	36.74234614174767	10.21940020792074	2.5265757459454883	72.12875	16	7.212875e-4
-0.001	36.74234614174767	12.508393335947712	2.3883217390390827	59.5990625	16	5.959906250000001e-4
-0.001	36.74234614174767	15.310086762774377	2.2514192951541894	48.66479166666667	16	4.866479166666667e-4
-0.001	36.74234614174767	18.739317703580973	1.6706733220346617	37.91296875	16	3.791296875e-4
-0.001	36.74234614174767	22.936645195870106	1.3123048362836027	29.214875	16	2.9214875e-4
-0.001	36.74234614174767	28.074111403783828	1.1705055887663811	22.61	16	2.261e-4
-0.001	36.74234614174767	34.362293368603815	0.8462625666025028	17.522589285714286	16	1.7522589285714287e-4
-0.001	36.74234614174767	42.058934246120046	0.5952245724654407	13.625	16	1.3625e-4
-0.001	36.74234614174767	51.479507812354285	0.4791718854788261	10.4056875	16	1.0405687500000001e-4
-0.001	36.74234614174767	63.0101492608963	0.42251906986362364	7.818124999999998	16	7.818124999999998e-5
-0.001	36.74234614174767	77.12348230585881	0.3864622676405756	5.7051171875	16	5.7051171875e-5
-0.001	36.74234614174767	94.39799131968466	0.3185360021602057	4.054802631578948	16	4.054802631578948e-5
-0.001	36.74234614174767	115.54173254070393	0.19821032917982026	2.676739130434783	16	2.6767391304347828e-5
-0.001	36.74234614174767	141.4213562373095	0.18392942988107525	1.8010560344827586	16	1.8010560344827588e-5
-0.001	36.74234614174767	173.0976294037676	0.13782527512247203	1.1983750000000004	16	1.1983750000000005e-5
-0.001	36.74234614174767	211.86891500973533	0.09940884851718106	0.6928779069767443	16	6.928779069767443e-6
-0.001	36.74234614174767	259.3243899527689	0.08251262156156787	0.35084134615384616	16	3.5084134615384616e-6
-0.001	36.74234614174767	317.409183037944	0.03534768278828166	0.18074038461538436	16	1.8074038461538437e-6
-0.001	36.74234614174767	388.50410289276914	0.037290549377405585	0.09877403846153832	16	9.877403846153832e-7
-0.001	36.74234614174767	475.5232237451433	0.01500630912061048	0.0349420103092783	16	3.49420103092783e-7
-0.001	36.74234614174767	582.0333289591675	0.007636191323349775	0.01073717948717948	16	1.073717948717948e-7
-0.001	36.74234614174767	712.4001081403561	0.003931478095558233	0.003000000000000004	16	3.000000000000004e-8
-0.001	36.74234614174767	871.9671002105022	0.001514535859768074	5.113636363636366e-4	16	5.113636363636366e-9
-0.001	36.74234614174767	1067.2747170607029	2.3148148148148147e-5	5.787037037037037e-6	16	5.787037037037037e-11
-0.001	36.74234614174767	1306.3283252338515	0	0	16	0
-0.001	36.74234614174767	1598.9263739030541	0	0	16	0
-0.001	36.74234614174767	1957.062018620097	0	0	16	0
-0.001	36.74234614174767	2395.4147027895547	0	0	16	0
-0.001	36.74234614174767	2931.9518460565623	0	0	16	0
-0.001	36.74234614174767	3588.6653019135715	0	0	16	0
-0.001	36.74234614174767	4392.472770819839	0	0	16	0
-0.001	36.74234614174767	5376.321116406638	0	0	16	0
-0.001	36.74234614174767	6580.536808046029	0	0	16	0
-0.001	36.74234614174767	8054.478842400569	0	0	16	0
-0.001	36.74234614174767	9858.561894731161	0	0	16	0
-0.001	36.74234614174767	12066.732625903607	0	0	16	0
-0.001	36.74234614174767	14769.500645207127	0	0	16	0
-0.001	36.74234614174767	18077.64836360904	0	0	16	0
-0.001	37.96709101313926	1	0	0	16	0
-0.001	37.96709101313926	1.106338589938541	9.799986989787278	667.20375	16	0.0066720375
-0.001	37.96709101313926	1.3541419226309606	0	0	16	0
-0.001	37.96709101313926	1.6574495035272516	0	0	16	0
-0.001	37.96709101313926	2.0286934558567684	6.046149187706178	394.285	16	0.0039428499999999995
-0.001	37.96709101313926	2.4830905129101035	0	0	16	0
-0.001	37.96709101313926	3.0392657291341303	7.186794255206324	263.99125	16	0.0026399125
-0.001	37.96709101313926	3.720015893203823	6.841165805864767	196.451875	16	0.00196451875
-0.001	37.96709101313926	4.5532439342286635	5.285677148357311	156.573125	16	0.00156573125
-0.001	37.96709101313926	5.573102621003827	4.790265432798755	129.768125	16	0.00129768125
-0.001	37.96709101313926	6.821394432824586	4.1975540000497125	109.89937499999999	16	0.00109899375
-0.001	37.96709101313926	8.349284980470902	3.341718354754033	90.1296875	16	9.012968750000001e-4
-0.001	37.96709101313926	10.21940020792074	2.7717545586385053	72.1125	16	7.21125e-4
-0.001	37.96709101313926	12.508393335947712	2.2930383773500167	59.66125	16	5.966125000000001e-4
-0.001	37.96709101313926	15.310086762774377	2.0239052367656467	48.890416666666674	16	4.889041666666668e-4
-0.001	37.96709101313926	18.739317703580973	1.6637851470742842	37.83953125	16	3.783953125e-4
-0.001	37.96709101313926	22.936645195870106	1.2625757535028665	29.143250000000002	16	2.914325e-4
-0.001	37.96709101313926	28.074111403783828	1.1732738108324	22.60395833333333	16	2.260395833333333e-4
-0.001	37.96709101313926	34.362293368603815	0.8399289277918064	17.53973214285714	16	1.753973214285714e-4
-0.001	37.96709101313926	42.058934246120046	0.5803169875073305	13.589921875	16	1.3589921875e-4
-0.001	37.96709101313926	51.479507812354285	0.5050340211312505	10.454812500000003	16	1.0454812500000002e-4
-0.001	37.96709101313926	63.0101492608963	0.42244336886898837	7.833701923076923	16	7.833701923076923e-5
-0.001	37.96709101313926	77.12348230585881	0.3999085100447977	5.671640625	16	5.671640625e-5
-0.001	37.96709101313926	94.39799131968466	0.30138637608823254	4.058256578947368	16	4.058256578947368e-5
-0.001	37.96709101313926	115.54173254070393	0.202613234305699	2.676711956521739	16	2.6767119565217393e-5
-0.001	37.96709101313926	141.4213562373095	0.17265378699149628	1.805603448275862	16	1.805603448275862e-5
-0.001	37.96709101313926	173.0976294037676	0.13696115815638188	1.1948035714285719	16	1.1948035714285719e-5
-0.001	37.96709101313926	211.86891500973533	0.09979761383991786	0.6928488372093025	16	6.928488372093025e-6
-0.001	37.96709101313926	259.3243899527689	0.08494634339489673	0.34967548076923083	16	3.4967548076923086e-6
-0.001	37.96709101313926	317.409183037944	0.03658175033529267	0.18055769230769206	16	1.8055769230769207e-6
-0.001	37.96709101313926	388.50410289276914	0.03753092084833336	0.09945512820512806	16	9.945512820512805e-7
-0.001	37.96709101313926	475.5232237451433	0.014221169011985354	0.03449742268041232	16	3.4497422680412313e-7
-0.001	37.96709101313926	582.0333289591675	0.007731831037436569	0.010929487179487173	16	1.0929487179487173e-7
-0.001	37.96709101313926	712.4001081403561	0.003899002382644217	0.0028965517241379348	16	2.8965517241379347e-8
-0.001	37.96709101313926	871.9671002105022	0.001480106365945036	5.149147727272728e-4	16	5.149147727272727e-9
-0.001	37.96709101313926	1067.2747170607029	8.101851851851852e-5	2.025462962962963e-5	16	2.025462962962963e-10
-0.001	37.96709101313926	1306.3283252338515	0	0	16	0
-0.001	37.96709101313926	1598.9263739030541	0	0	16	0
-0.001	37.96709101313926	1957.062018620097	0	0	16	0
-0.001	37.96709101313926	2395.4147027895547	0	0	16	0
-0.001	37.96709101313926	2931.9518460565623	0	0	16	0
-0.001	37.96709101313926	3588.6653019135715	0	0	16	0
-0.001	37.96709101313926	4392.472770819839	0	0	16	0
-0.001	37.96709101313926	5376.321116406638	0	0	16	0
-0.001	37.96709101313926	6580.536808046029	0	0	16	0
-0.001	37.96709101313926	8054.478842400569	0	0	16	0
-0.001	37.96709101313926	9858.561894731161	0	0	16	0
-0.001	37.96709101313926	12066.732625903607	0	0	16	0
-0.001	37.96709101313926	14769.500645207127	0	0	16	0
-0.001	37.96709101313926	18077.64836360904	0	0	16	0
-0.001	39.191835884530846	1	0	0	16	0
-0.001	39.191835884530846	1.106338589938541	8.870803702784407	665.71375	16	0.0066571375
-0.001	39.191835884530846	1.3541419226309606	0	0	16	0
-0.001	39.191835884530846	1.6574495035272516	0	0	16	0
-0.001	39.191835884530846	2.0286934558567684	6.910109381671662	394.80875	16	0.003948087499999999
-0.001	39.191835884530846	2.4830905129101035	0	0	16	0
-0.001	39.191835884530846	3.0392657291341303	6.6146633827177235	264.25875	16	0.0026425875000000002
-0.001	39.191835884530846	3.720015893203823	6.045028673767121	196.91625	16	0.0019691625
-0.001	39.191835884530846	4.5532439342286635	5.802718867048447	156.514375	16	0.00156514375
-0.001	39.191835884530846	5.573102621003827	5.19607508125123	129.316875	16	0.0012931687500000002
-0.001	39.191835884530846	6.821394432824586	4.0084743564935845	109.97	16	0.0010997000000000001
-0.001	39.191835884530846	8.349284980470902	3.5090533950293032	90.0015625	16	9.000156250000001e-4
-0.001	39.191835884530846	10.21940020792074	2.2860331134594984	72.1359375	16	7.21359375e-4
-0.001	39.191835884530846	12.508393335947712	2.271712987116404	59.7478125	16	5.974781250000001e-4
-0.001	39.191835884530846	15.310086762774377	2.084602002603681	48.74895833333333	16	4.874895833333333e-4
-0.001	39.191835884530846	18.739317703580973	1.6442776719581151	37.9190625	16	3.7919062500000006e-4
-0.001	39.191835884530846	22.936645195870106	1.387802579620023	29.2735	16	2.9273499999999997e-4
-0.001	39.191835884530846	28.074111403783828	1.175988783133389	22.557604166666668	16	2.2557604166666668e-4
-0.001	39.191835884530846	34.362293368603815	0.7533861823765552	17.536517857142854	16	1.7536517857142853e-4
-0.001	39.191835884530846	42.058934246120046	0.571647968368281	13.575390625	16	1.3575390625000002e-4
-0.001	39.191835884530846	51.479507812354285	0.4721853979106092	10.453875	16	1.0453875e-4
-0.001	39.191835884530846	63.0101492608963	0.415357643948667	7.798076923076923	16	7.798076923076923e-5
-0.001	39.191835884530846	77.12348230585881	0.3750857193695861	5.70546875	16	5.70546875e-5
-0.001	39.191835884530846	94.39799131968466	0.3078336402869834	4.051809210526316	16	4.051809210526316e-5
-0.001	39.191835884530846	115.54173254070393	0.19773600234291747	2.678396739130435	16	2.678396739130435e-5
-0.001	39.191835884530846	141.4213562373095	0.17655738137488006	1.7977586206896552	16	1.7977586206896553e-5
-0.001	39.191835884530846	173.0976294037676	0.13263429851609704	1.2022500000000003	16	1.2022500000000002e-5
-0.001	39.191835884530846	211.86891500973533	0.09849943994811318	0.690654069767442	16	6.90654069767442e-6
-0.001	39.191835884530846	259.3243899527689	0.08216277981292854	0.35081730769230773	16	3.5081730769230773e-6
-0.001	39.191835884530846	317.409183037944	0.03675966912475863	0.1815865384615382	16	1.815865384615382e-6
-0.001	39.191835884530846	388.50410289276914	0.037371929563903776	0.09832532051282035	16	9.832532051282035e-7
-0.001	39.191835884530846	475.5232237451433	0.0142783505154639	0.034806701030927784	16	3.4806701030927785e-7
-0.001	39.191835884530846	582.0333289591675	0.007343398796241012	0.010806623931623925	16	1.0806623931623925e-7
-0.001	39.191835884530846	712.4001081403561	0.003903066469284686	0.002965517241379314	16	2.9655172413793143e-8
-0.001	39.191835884530846	871.9671002105022	0.00137948004656234	4.79403409090909e-4	16	4.79403409090909e-9
-0.001	39.191835884530846	1067.2747170607029	1.0416666666666666e-4	2.6041666666666665e-5	16	2.604166666666666e-10
-0.001	39.191835884530846	1306.3283252338515	0	0	16	0
-0.001	39.191835884530846	1598.9263739030541	0	0	16	0
-0.001	39.191835884530846	1957.062018620097	0	0	16	0
-0.001	39.191835884530846	2395.4147027895547	0	0	16	0
-0.001	39.191835884530846	2931.9518460565623	0	0	16	0
-0.001	39.191835884530846	3588.6653019135715	0	0	16	0
-0.001	39.191835884530846	4392.472770819839	0	0	16	0
-0.001	39.191835884530846	5376.321116406638	0	0	16	0
-0.001	39.191835884530846	6580.536808046029	0	0	16	0
-0.001	39.191835884530846	8054.478842400569	0	0	16	0
-0.001	39.191835884530846	9858.561894731161	0	0	16	0
-0.001	39.191835884530846	12066.732625903607	0	0	16	0
-0.001	39.191835884530846	14769.500645207127	0	0	16	0
-0.001	39.191835884530846	18077.64836360904	0	0	16	0
-0.001	4.898979485566356	1	0	0	16	0
-0.001	4.898979485566356	1.106338589938541	10.171102836795354	667.004375	16	0.00667004375
-0.001	4.898979485566356	1.3541419226309606	0	0	16	0
-0.001	4.898979485566356	1.6574495035272516	0	0	16	0
-0.001	4.898979485566356	2.0286934558567684	6.329455874454503	394.96875	16	0.003949687499999999
-0.001	4.898979485566356	2.4830905129101035	0	0	16	0
-0.001	4.898979485566356	3.0392657291341303	5.409321584080577	263.985	16	0.0026398500000000004
-0.001	4.898979485566356	3.720015893203823	6.707774469474457	196.68875	16	0.0019668875000000002
-0.001	4.898979485566356	4.5532439342286635	5.8322069864960495	156.35125	16	0.0015635125
-0.001	4.898979485566356	5.573102621003827	5.078690119837333	129.275	16	0.00129275
-0.001	4.898979485566356	6.821394432824586	4.27938814746532	109.941875	16	0.00109941875
-0.001	4.898979485566356	8.349284980470902	3.08343254344894	90.248125	16	9.0248125e-4
-0.001	4.898979485566356	10.21940020792074	2.7830977757108473	72.2378125	16	7.22378125e-4
-0.001	4.898979485566356	12.508393335947712	2.3131821291242938	59.8103125	16	5.98103125e-4
-0.001	4.898979485566356	15.310086762774377	1.9981970461356402	48.522708333333334	16	4.852270833333333e-4
-0.001	4.898979485566356	18.739317703580973	1.6874709179592806	37.95078125	16	3.795078125e-4
-0.001	4.898979485566356	22.936645195870106	1.2648114945187154	29.214625	16	2.9214625000000005e-4
-0.001	4.898979485566356	28.074111403783828	1.2308986479322641	22.590833333333332	16	2.2590833333333333e-4
-0.001	4.898979485566356	34.362293368603815	0.7551582255251086	17.505	16	1.7505e-4
-0.001	4.898979485566356	42.058934246120046	0.6265891463577496	13.615	16	1.3615e-4
-0.001	4.898979485566356	51.479507812354285	0.4730694408153361	10.4378125	16	1.04378125e-4
-0.001	4.898979485566356	63.0101492608963	0.4467336528710316	7.80125	16	7.801249999999999e-5
-0.001	4.898979485566356	77.12348230585881	0.3878039718374692	5.701640625	16	5.7016406249999994e-5
-0.001	4.898979485566356	94.39799131968466	0.32312434643564786	4.052401315789474	16	4.0524013157894743e-5
-0.001	4.898979485566356	115.54173254070393	0.21181870473024336	2.6779619565217394	16	2.6779619565217393e-5
-0.001	4.898979485566356	141.4213562373095	0.1816695688423384	1.7995474137931036	16	1.7995474137931034e-5
-0.001	4.898979485566356	173.0976294037676	0.13086519002081373	1.199928571428572	16	1.199928571428572e-5
-0.001	4.898979485566356	211.86891500973533	0.0987830939405051	0.6941715116279071	16	6.941715116279071e-6
-0.001	4.898979485566356	259.3243899527689	0.08419223210308072	0.35032451923076924	16	3.503245192307692e-6
-0.001	4.898979485566356	317.409183037944	0.03661517857084879	0.18135576923076896	16	1.8135576923076895e-6
-0.001	4.898979485566356	388.50410289276914	0.038551652801221	0.09829326923076907	16	9.829326923076908e-7
-0.001	4.898979485566356	475.5232237451433	0.014689322897176858	0.0347551546391752	16	3.47551546391752e-7
-0.001	4.898979485566356	582.0333289591675	0.007544827115177678	0.010801282051282045	16	1.0801282051282045e-7
-0.001	4.898979485566356	712.4001081403561	0.0038988295651136437	0.0029224137931034523	16	2.9224137931034523e-8
-0.001	4.898979485566356	871.9671002105022	0.0013749481504749515	4.79403409090909e-4	16	4.79403409090909e-9
-0.001	4.898979485566356	1067.2747170607029	1.0416666666666666e-4	2.6041666666666665e-5	16	2.604166666666666e-10
-0.001	4.898979485566356	1306.3283252338515	0	0	16	0
-0.001	4.898979485566356	1598.9263739030541	0	0	16	0
-0.001	4.898979485566356	1957.062018620097	0	0	16	0
-0.001	4.898979485566356	2395.4147027895547	0	0	16	0
-0.001	4.898979485566356	2931.9518460565623	0	0	16	0
-0.001	4.898979485566356	3588.6653019135715	0	0	16	0
-0.001	4.898979485566356	4392.472770819839	0	0	16	0
-0.001	4.898979485566356	5376.321116406638	0	0	16	0
-0.001	4.898979485566356	6580.536808046029	0	0	16	0
-0.001	4.898979485566356	8054.478842400569	0	0	16	0
-0.001	4.898979485566356	9858.561894731161	0	0	16	0
-0.001	4.898979485566356	12066.732625903607	0	0	16	0
-0.001	4.898979485566356	14769.500645207127	0	0	16	0
-0.001	4.898979485566356	18077.64836360904	0	0	16	0
-0.001	40.41658075592244	1	0	0	16	0
-0.001	40.41658075592244	1.106338589938541	8.801080023686488	667.313125	16	0.00667313125
-0.001	40.41658075592244	1.3541419226309606	0	0	16	0
-0.001	40.41658075592244	1.6574495035272516	0	0	16	0
