s	width	allele counts	se_f	f	n	f_per_kb
-0.2	24.49489742783178	34.362293368603815	0	0	20	0
-0.2	24.49489742783178	42.058934246120046	0	0	20	0
-0.2	24.49489742783178	51.479507812354285	0	0	20	0
-0.2	24.49489742783178	63.0101492608963	0	0	20	0
-0.2	24.49489742783178	77.12348230585881	0	0	20	0
-0.2	24.49489742783178	94.39799131968466	0	0	20	0
-0.2	24.49489742783178	115.54173254070393	0	0	20	0
-0.2	24.49489742783178	141.4213562373095	0	0	20	0
-0.2	24.49489742783178	173.0976294037676	0	0	20	0
-0.2	24.49489742783178	211.86891500973533	0	0	20	0
-0.2	24.49489742783178	259.3243899527689	0	0	20	0
-0.2	24.49489742783178	317.409183037944	0	0	20	0
-0.2	24.49489742783178	388.50410289276914	0	0	20	0
-0.2	24.49489742783178	475.5232237451433	0	0	20	0
-0.2	24.49489742783178	582.0333289591675	0	0	20	0
-0.2	24.49489742783178	712.4001081403561	0	0	20	0
-0.2	24.49489742783178	871.9671002105022	0	0	20	0
-0.2	24.49489742783178	1067.2747170607029	0	0	20	0
-0.2	24.49489742783178	1306.3283252338515	0	0	20	0
-0.2	24.49489742783178	1598.9263739030541	0	0	20	0
-0.2	24.49489742783178	1957.062018620097	0	0	20	0
-0.2	24.49489742783178	2395.4147027895547	0	0	20	0
-0.2	24.49489742783178	2931.9518460565623	0	0	20	0
-0.2	24.49489742783178	3588.6653019135715	0	0	20	0
-0.2	24.49489742783178	4392.472770819839	0	0	20	0
-0.2	24.49489742783178	5376.321116406638	0	0	20	0
-0.2	24.49489742783178	6580.536808046029	0	0	20	0
-0.2	24.49489742783178	8054.478842400569	0	0	20	0
-0.2	24.49489742783178	9858.561894731161	0	0	20	0
-0.2	24.49489742783178	12066.732625903607	0	0	20	0
-0.2	24.49489742783178	14769.500645207127	0	0	20	0
-0.2	24.49489742783178	18077.64836360904	0	0	20	0
-0.2	25.71964229922337	1	0	0	20	0
-0.2	25.71964229922337	1.106338589938541	1.1669848688867077	6.273	20	6.272999999999999e-5
-0.2	25.71964229922337	1.3541419226309606	0	0	20	0
-0.2	25.71964229922337	1.6574495035272516	0	0	20	0
-0.2	25.71964229922337	2.0286934558567684	1.165485555014462	8.3825	20	8.382499999999999e-5
-0.2	25.71964229922337	2.4830905129101035	0	0	20	0
-0.2	25.71964229922337	3.0392657291341303	0.9909446582879761	8.1265	20	8.1265e-5
-0.2	25.71964229922337	3.720015893203823	0.5359131410376519	6.2085	20	6.2085e-5
-0.2	25.71964229922337	4.5532439342286635	0.5513187539174162	4.0255	20	4.0255e-5
-0.2	25.71964229922337	5.573102621003827	0.3710904982544512	2.5385	20	2.5385e-5
-0.2	25.71964229922337	6.821394432824586	0.3940140927215141	1.5005	20	1.5005000000000001e-5
-0.2	25.71964229922337	8.349284980470902	0.2763544396527573	0.77425	20	7.742499999999999e-6
-0.2	25.71964229922337	10.21940020792074	0.16257467919632956	0.341	20	3.4100000000000004e-6
-0.2	25.71964229922337	12.508393335947712	0.08266092757384483	0.15525	20	1.5525e-6
-0.2	25.71964229922337	15.310086762774377	0.05347432022921477	0.06916666666666667	20	6.916666666666667e-7
-0.2	25.71964229922337	18.739317703580973	0.03546936224257122	0.025374999999999998	20	2.5374999999999995e-7
-0.2	25.71964229922337	22.936645195870106	0.0089065321977453	0.0048000000000000004	20	4.8e-8
-0.2	25.71964229922337	28.074111403783828	3.726779962499649e-4	8.333333333333333e-5	20	8.333333333333332e-10
-0.2	25.71964229922337	34.362293368603815	3.1943828249996994e-4	7.142857142857143e-5	20	7.142857142857143e-10
-0.2	25.71964229922337	42.058934246120046	0	0	20	0
-0.2	25.71964229922337	51.479507812354285	0	0	20	0
-0.2	25.71964229922337	63.0101492608963	0	0	20	0
-0.2	25.71964229922337	77.12348230585881	0	0	20	0
-0.2	25.71964229922337	94.39799131968466	0	0	20	0
-0.2	25.71964229922337	115.54173254070393	0	0	20	0
-0.2	25.71964229922337	141.4213562373095	0	0	20	0
-0.2	25.71964229922337	173.0976294037676	0	0	20	0
-0.2	25.71964229922337	211.86891500973533	0	0	20	0
-0.2	25.71964229922337	259.3243899527689	0	0	20	0
-0.2	25.71964229922337	317.409183037944	0	0	20	0
-0.2	25.71964229922337	388.50410289276914	0	0	20	0
-0.2	25.71964229922337	475.5232237451433	0	0	20	0
-0.2	25.71964229922337	582.0333289591675	0	0	20	0
-0.2	25.71964229922337	712.4001081403561	0	0	20	0
-0.2	25.71964229922337	871.9671002105022	0	0	20	0
-0.2	25.71964229922337	1067.2747170607029	0	0	20	0
-0.2	25.71964229922337	1306.3283252338515	0	0	20	0
-0.2	25.71964229922337	1598.9263739030541	0	0	20	0
-0.2	25.71964229922337	1957.062018620097	0	0	20	0
-0.2	25.71964229922337	2395.4147027895547	0	0	20	0
-0.2	25.71964229922337	2931.9518460565623	0	0	20	0
-0.2	25.71964229922337	3588.6653019135715	0	0	20	0
-0.2	25.71964229922337	4392.472770819839	0	0	20	0
-0.2	25.71964229922337	5376.321116406638	0	0	20	0
-0.2	25.71964229922337	6580.536808046029	0	0	20	0
-0.2	25.71964229922337	8054.478842400569	0	0	20	0
-0.2	25.71964229922337	9858.561894731161	0	0	20	0
-0.2	25.71964229922337	12066.732625903607	0	0	20	0
-0.2	25.71964229922337	14769.500645207127	0	0	20	0
-0.2	25.71964229922337	18077.64836360904	0	0	20	0
-0.2	26.94438717061496	1	0	0	20	0
-0.2	26.94438717061496	1.106338589938541	1.1765089974380272	6.1595	20	6.159500000000001e-5
-0.2	26.94438717061496	1.3541419226309606	0	0	20	0
-0.2	26.94438717061496	1.6574495035272516	0	0	20	0
-0.2	26.94438717061496	2.0286934558567684	1.2029633367121726	8.4445	20	8.4445e-5
-0.2	26.94438717061496	2.4830905129101035	0	0	20	0
-0.2	26.94438717061496	3.0392657291341303	0.986723845545663	8.0335	20	8.0335e-5
-0.2	26.94438717061496	3.720015893203823	0.6520290193735728	6.2345	20	6.2345e-5
-0.2	26.94438717061496	4.5532439342286635	0.5299841109832791	4.119	20	4.119e-5
-0.2	26.94438717061496	5.573102621003827	0.4315440454436774	2.5675	20	2.5675e-5
-0.2	26.94438717061496	6.821394432824586	0.3670404394757154	1.5285	20	1.5285e-5
-0.2	26.94438717061496	8.349284980470902	0.28079527567625717	0.7847500000000001	20	7.8475e-6
-0.2	26.94438717061496	10.21940020792074	0.16235337514524492	0.34425	20	3.4425e-6
-0.2	26.94438717061496	12.508393335947712	0.08940556617547867	0.14725	20	1.4724999999999999e-6
-0.2	26.94438717061496	15.310086762774377	0.053146602934795104	0.06999999999999999	20	7e-7
-0.2	26.94438717061496	18.739317703580973	0.030923026252803573	0.024875	20	2.4875e-7
-0.2	26.94438717061496	22.936645195870106	0.010207840124139878	0.004900000000000001	20	4.9e-8
-0.2	26.94438717061496	28.074111403783828	5.12989176042577e-4	1.6666666666666666e-4	20	1.6666666666666665e-9
-0.2	26.94438717061496	34.362293368603815	3.1943828249996994e-4	7.142857142857143e-5	20	7.142857142857143e-10
-0.2	26.94438717061496	42.058934246120046	0	0	20	0
-0.2	26.94438717061496	51.479507812354285	0	0	20	0
-0.2	26.94438717061496	63.0101492608963	0	0	20	0
-0.2	26.94438717061496	77.12348230585881	0	0	20	0
-0.2	26.94438717061496	94.39799131968466	0	0	20	0
-0.2	26.94438717061496	115.54173254070393	0	0	20	0
-0.2	26.94438717061496	141.4213562373095	0	0	20	0
-0.2	26.94438717061496	173.0976294037676	0	0	20	0
-0.2	26.94438717061496	211.86891500973533	0	0	20	0
-0.2	26.94438717061496	259.3243899527689	0	0	20	0
-0.2	26.94438717061496	317.409183037944	0	0	20	0
-0.2	26.94438717061496	388.50410289276914	0	0	20	0
-0.2	26.94438717061496	475.5232237451433	0	0	20	0
-0.2	26.94438717061496	582.0333289591675	0	0	20	0
-0.2	26.94438717061496	712.4001081403561	0	0	20	0
-0.2	26.94438717061496	871.9671002105022	0	0	20	0
-0.2	26.94438717061496	1067.2747170607029	0	0	20	0
-0.2	26.94438717061496	1306.3283252338515	0	0	20	0
-0.2	26.94438717061496	1598.9263739030541	0	0	20	0
-0.2	26.94438717061496	1957.062018620097	0	0	20	0
-0.2	26.94438717061496	2395.4147027895547	0	0	20	0
-0.2	26.94438717061496	2931.9518460565623	0	0	20	0
-0.2	26.94438717061496	3588.6653019135715	0	0	20	0
-0.2	26.94438717061496	4392.472770819839	0	0	20	0
-0.2	26.94438717061496	5376.321116406638	0	0	20	0
-0.2	26.94438717061496	6580.536808046029	0	0	20	0
-0.2	26.94438717061496	8054.478842400569	0	0	20	0
-0.2	26.94438717061496	9858.561894731161	0	0	20	0
-0.2	26.94438717061496	12066.732625903607	0	0	20	0
-0.2	26.94438717061496	14769.500645207127	0	0	20	0
-0.2	26.94438717061496	18077.64836360904	0	0	20	0
-0.2	28.169132042006545	1	0	0	20	0
-0.2	28.169132042006545	1.106338589938541	1.1334878635618932	6.205	20	6.205e-5
-0.2	28.169132042006545	1.3541419226309606	0	0	20	0
-0.2	28.169132042006545	1.6574495035272516	0	0	20	0
-0.2	28.169132042006545	2.0286934558567684	1.1186415634010838	8.417	20	8.416999999999999e-5
-0.2	28.169132042006545	2.4830905129101035	0	0	20	0
-0.2	28.169132042006545	3.0392657291341303	0.9507917753115033	8.1495	20	8.1495e-5
-0.2	28.169132042006545	3.720015893203823	0.6485619720419532	6.253	20	6.253e-5
-0.2	28.169132042006545	4.5532439342286635	0.5720931098307246	4.108	20	4.107999999999999e-5
-0.2	28.169132042006545	5.573102621003827	0.45963916053219056	2.5455	20	2.5455000000000003e-5
-0.2	28.169132042006545	6.821394432824586	0.46685143585287897	1.5085	20	1.5084999999999999e-5
-0.2	28.169132042006545	8.349284980470902	0.25101950018610947	0.7915	20	7.915e-6
-0.2	28.169132042006545	10.21940020792074	0.1546921816144293	0.32825	20	3.2825e-6
-0.2	28.169132042006545	12.508393335947712	0.08428140520398253	0.14675	20	1.4675e-6
-0.2	28.169132042006545	15.310086762774377	0.04938540400416879	0.06383333333333333	20	6.383333333333333e-7
-0.2	28.169132042006545	18.739317703580973	0.02740143820658824	0.023375	20	2.3374999999999999e-7
-0.2	28.169132042006545	22.936645195870106	0.009023944755336685	0.0048000000000000004	20	4.8e-8
-0.2	28.169132042006545	28.074111403783828	8.156008082159882e-4	2.5e-4	20	2.5e-9
-0.2	28.169132042006545	34.362293368603815	0	0	20	0
-0.2	28.169132042006545	42.058934246120046	0	0	20	0
-0.2	28.169132042006545	51.479507812354285	0	0	20	0
-0.2	28.169132042006545	63.0101492608963	0	0	20	0
-0.2	28.169132042006545	77.12348230585881	0	0	20	0
-0.2	28.169132042006545	94.39799131968466	0	0	20	0
-0.2	28.169132042006545	115.54173254070393	0	0	20	0
-0.2	28.169132042006545	141.4213562373095	0	0	20	0
-0.2	28.169132042006545	173.0976294037676	0	0	20	0
-0.2	28.169132042006545	211.86891500973533	0	0	20	0
-0.2	28.169132042006545	259.3243899527689	0	0	20	0
-0.2	28.169132042006545	317.409183037944	0	0	20	0
-0.2	28.169132042006545	388.50410289276914	0	0	20	0
-0.2	28.169132042006545	475.5232237451433	0	0	20	0
-0.2	28.169132042006545	582.0333289591675	0	0	20	0
-0.2	28.169132042006545	712.4001081403561	0	0	20	0
-0.2	28.169132042006545	871.9671002105022	0	0	20	0
-0.2	28.169132042006545	1067.2747170607029	0	0	20	0
-0.2	28.169132042006545	1306.3283252338515	0	0	20	0
-0.2	28.169132042006545	1598.9263739030541	0	0	20	0
-0.2	28.169132042006545	1957.062018620097	0	0	20	0
-0.2	28.169132042006545	2395.4147027895547	0	0	20	0
-0.2	28.169132042006545	2931.9518460565623	0	0	20	0
-0.2	28.169132042006545	3588.6653019135715	0	0	20	0
-0.2	28.169132042006545	4392.472770819839	0	0	20	0
-0.2	28.169132042006545	5376.321116406638	0	0	20	0
-0.2	28.169132042006545	6580.536808046029	0	0	20	0
-0.2	28.169132042006545	8054.478842400569	0	0	20	0
-0.2	28.169132042006545	9858.561894731161	0	0	20	0
-0.2	28.169132042006545	12066.732625903607	0	0	20	0
-0.2	28.169132042006545	14769.500645207127	0	0	20	0
-0.2	28.169132042006545	18077.64836360904	0	0	20	0
-0.2	29.393876913398135	1	0	0	20	0
-0.2	29.393876913398135	1.106338589938541	1.0956731888853104	6.1695	20	6.1695e-5
-0.2	29.393876913398135	1.3541419226309606	0	0	20	0
-0.2	29.393876913398135	1.6574495035272516	0	0	20	0
-0.2	29.393876913398135	2.0286934558567684	1.2801828611158397	8.464500000000001	20	8.464500000000001e-5
-0.2	29.393876913398135	2.4830905129101035	0	0	20	0
-0.2	29.393876913398135	3.0392657291341303	0.9065312721403609	8.239	20	8.239000000000002e-5
-0.2	29.393876913398135	3.720015893203823	0.6307295274855184	6.2524999999999995	20	6.2525e-5
-0.2	29.393876913398135	4.5532439342286635	0.5313089595765497	4.1145	20	4.114499999999999e-5
-0.2	29.393876913398135	5.573102621003827	0.4247634016348643	2.5365	20	2.5365000000000002e-5
-0.2	29.393876913398135	6.821394432824586	0.4009656108104928	1.5495	20	1.5495e-5
-0.2	29.393876913398135	8.349284980470902	0.2526828415643861	0.75725	20	7.572500000000001e-6
-0.2	29.393876913398135	10.21940020792074	0.1369267956552736	0.301	20	3.0099999999999996e-6
-0.2	29.393876913398135	12.508393335947712	0.08893522184270149	0.156	20	1.5599999999999999e-6
-0.2	29.393876913398135	15.310086762774377	0.05912520167986076	0.06966666666666665	20	6.966666666666665e-7
-0.2	29.393876913398135	18.739317703580973	0.022559861888341706	0.0195	20	1.9499999999999999e-7
-0.2	29.393876913398135	22.936645195870106	0.008432393679015156	0.0045000000000000005	20	4.5000000000000006e-8
-0.2	29.393876913398135	28.074111403783828	3.726779962499649e-4	8.333333333333333e-5	20	8.333333333333332e-10
-0.2	29.393876913398135	34.362293368603815	3.1943828249996994e-4	7.142857142857143e-5	20	7.142857142857143e-10
-0.2	29.393876913398135	42.058934246120046	0	0	20	0
-0.2	29.393876913398135	51.479507812354285	0	0	20	0
-0.2	29.393876913398135	63.0101492608963	0	0	20	0
-0.2	29.393876913398135	77.12348230585881	0	0	20	0
-0.2	29.393876913398135	94.39799131968466	0	0	20	0
-0.2	29.393876913398135	115.54173254070393	0	0	20	0
-0.2	29.393876913398135	141.4213562373095	0	0	20	0
-0.2	29.393876913398135	173.0976294037676	0	0	20	0
-0.2	29.393876913398135	211.86891500973533	0	0	20	0
-0.2	29.393876913398135	259.3243899527689	0	0	20	0
-0.2	29.393876913398135	317.409183037944	0	0	20	0
-0.2	29.393876913398135	388.50410289276914	0	0	20	0
-0.2	29.393876913398135	475.5232237451433	0	0	20	0
-0.2	29.393876913398135	582.0333289591675	0	0	20	0
-0.2	29.393876913398135	712.4001081403561	0	0	20	0
-0.2	29.393876913398135	871.9671002105022	0	0	20	0
-0.2	29.393876913398135	1067.2747170607029	0	0	20	0
-0.2	29.393876913398135	1306.3283252338515	0	0	20	0
-0.2	29.393876913398135	1598.9263739030541	0	0	20	0
-0.2	29.393876913398135	1957.062018620097	0	0	20	0
-0.2	29.393876913398135	2395.4147027895547	0	0	20	0
-0.2	29.393876913398135	2931.9518460565623	0	0	20	0
-0.2	29.393876913398135	3588.6653019135715	0	0	20	0
-0.2	29.393876913398135	4392.472770819839	0	0	20	0
-0.2	29.393876913398135	5376.321116406638	0	0	20	0
-0.2	29.393876913398135	6580.536808046029	0	0	20	0
-0.2	29.393876913398135	8054.478842400569	0	0	20	0
-0.2	29.393876913398135	9858.561894731161	0	0	20	0
-0.2	29.393876913398135	12066.732625903607	0	0	20	0
-0.2	29.393876913398135	14769.500645207127	0	0	20	0
-0.2	29.393876913398135	18077.64836360904	0	0	20	0
-0.2	3.674234614174767	1	0	0	20	0
-0.2	3.674234614174767	1.106338589938541	0.608327084803285	1.6675	20	1.6675e-5
-0.2	3.674234614174767	1.3541419226309606	0	0	20	0
-0.2	3.674234614174767	1.6574495035272516	0	0	20	0
-0.2	3.674234614174767	2.0286934558567684	0.3273433735552414	0.978	20	9.780000000000001e-6
-0.2	3.674234614174767	2.4830905129101035	0	0	20	0
-0.2	3.674234614174767	3.0392657291341303	0.25522487504572366	0.6465	20	6.464999999999999e-6
-0.2	3.674234614174767	3.720015893203823	0.23718524849843245	0.496	20	4.96e-6
-0.2	3.674234614174767	4.5532439342286635	0.21152578541335532	0.372	20	3.72e-6
-0.2	3.674234614174767	5.573102621003827	0.17141746517907985	0.3155	20	3.155e-6
-0.2	3.674234614174767	6.821394432824586	0.15001754283381238	0.25	20	2.5e-6
-0.2	3.674234614174767	8.349284980470902	0.16334174700850201	0.229	20	2.29e-6
-0.2	3.674234614174767	10.21940020792074	0.15146564661751905	0.2105	20	2.105e-6
-0.2	3.674234614174767	12.508393335947712	0.141839419953099	0.2	20	2.0000000000000003e-6
-0.2	3.674234614174767	15.310086762774377	0.11669861717887658	0.2008333333333333	20	2.0083333333333333e-6
-0.2	3.674234614174767	18.739317703580973	0.1044641716470041	0.171	20	1.7100000000000001e-6
-0.2	3.674234614174767	22.936645195870106	0.09937165750750791	0.1550999999999999	20	1.550999999999999e-6
-0.2	3.674234614174767	28.074111403783828	0.08452459934679868	0.11541666666666664	20	1.1541666666666665e-6
-0.2	3.674234614174767	34.362293368603815	0.06863479997779115	0.06707142857142857	20	6.707142857142858e-7
-0.2	3.674234614174767	42.058934246120046	0.0329146124164681	0.024875	20	2.4875e-7
-0.2	3.674234614174767	51.479507812354285	0.011042978240540579	0.0065000000000000014	20	6.500000000000001e-8
-0.2	3.674234614174767	63.0101492608963	0.012819021505705871	0.004346153846153847	20	4.346153846153847e-8
-0.2	3.674234614174767	77.12348230585881	0.0077726615835314265	0.00290625	20	2.90625e-8
-0.2	3.674234614174767	94.39799131968466	0.007532018450525614	0.0016842105263157909	20	1.684210526315791e-8
-0.2	3.674234614174767	115.54173254070393	5.833220810869016e-4	1.3043478260869564e-4	20	1.3043478260869566e-9
-0.2	3.674234614174767	141.4213562373095	0	0	20	0
-0.2	3.674234614174767	173.0976294037676	0	0	20	0
-0.2	3.674234614174767	211.86891500973533	0	0	20	0
-0.2	3.674234614174767	259.3243899527689	0	0	20	0
-0.2	3.674234614174767	317.409183037944	0	0	20	0
-0.2	3.674234614174767	388.50410289276914	0	0	20	0
-0.2	3.674234614174767	475.5232237451433	0	0	20	0
-0.2	3.674234614174767	582.0333289591675	0	0	20	0
-0.2	3.674234614174767	712.4001081403561	0	0	20	0
-0.2	3.674234614174767	871.9671002105022	0	0	20	0
-0.2	3.674234614174767	1067.2747170607029	0	0	20	0
-0.2	3.674234614174767	1306.3283252338515	0	0	20	0
-0.2	3.674234614174767	1598.9263739030541	0	0	20	0
-0.2	3.674234614174767	1957.062018620097	0	0	20	0
-0.2	3.674234614174767	2395.4147027895547	0	0	20	0
-0.2	3.674234614174767	2931.9518460565623	0	0	20	0
-0.2	3.674234614174767	3588.6653019135715	0	0	20	0
-0.2	3.674234614174767	4392.472770819839	0	0	20	0
-0.2	3.674234614174767	5376.321116406638	0	0	20	0
-0.2	3.674234614174767	6580.536808046029	0	0	20	0
-0.2	3.674234614174767	8054.478842400569	0	0	20	0
-0.2	3.674234614174767	9858.561894731161	0	0	20	0
-0.2	3.674234614174767	12066.732625903607	0	0	20	0
-0.2	3.674234614174767	14769.500645207127	0	0	20	0
-0.2	3.674234614174767	18077.64836360904	0	0	20	0
-0.2	30.618621784789724	1	0	0	20	0
-0.2	30.618621784789724	1.106338589938541	1.1350891455833119	6.192	20	6.192e-5
-0.2	30.618621784789724	1.3541419226309606	0	0	20	0
-0.2	30.618621784789724	1.6574495035272516	0	0	20	0
-0.2	30.618621784789724	2.0286934558567684	1.1007532110236822	8.4595	20	8.4595e-5
-0.2	30.618621784789724	2.4830905129101035	0	0	20	0
-0.2	30.618621784789724	3.0392657291341303	0.9553961702379088	8.0785	20	8.0785e-5
-0.2	30.618621784789724	3.720015893203823	0.7000712369767131	6.4245	20	6.4245e-5
-0.2	30.618621784789724	4.5532439342286635	0.5455369156306377	4.14	20	4.14e-5
-0.2	30.618621784789724	5.573102621003827	0.4321914780328397	2.51	20	2.5099999999999997e-5
-0.2	30.618621784789724	6.821394432824586	0.39679604995911677	1.5545	20	1.5545e-5
-0.2	30.618621784789724	8.349284980470902	0.25836670695574904	0.74575	20	7.457500000000001e-6
-0.2	30.618621784789724	10.21940020792074	0.13462521074605996	0.3215	20	3.215e-6
-0.2	30.618621784789724	12.508393335947712	0.0901092173566699	0.14525	20	1.4524999999999999e-6
-0.2	30.618621784789724	15.310086762774377	0.04858223871054787	0.06333333333333334	20	6.333333333333334e-7
-0.2	30.618621784789724	18.739317703580973	0.027038897419906206	0.023375	20	2.3374999999999999e-7
-0.2	30.618621784789724	22.936645195870106	0.008816252933614922	0.0044	20	4.4000000000000004e-8
-0.2	30.618621784789724	28.074111403783828	8.156008082159882e-4	2.5e-4	20	2.5e-9
-0.2	30.618621784789724	34.362293368603815	3.1943828249996994e-4	7.142857142857143e-5	20	7.142857142857143e-10
-0.2	30.618621784789724	42.058934246120046	0	0	20	0
-0.2	30.618621784789724	51.479507812354285	0	0	20	0
-0.2	30.618621784789724	63.0101492608963	0	0	20	0
-0.2	30.618621784789724	77.12348230585881	0	0	20	0
-0.2	30.618621784789724	94.39799131968466	0	0	20	0
-0.2	30.618621784789724	115.54173254070393	0	0	20	0
-0.2	30.618621784789724	141.4213562373095	0	0	20	0
-0.2	30.618621784789724	173.0976294037676	0	0	20	0
-0.2	30.618621784789724	211.86891500973533	0	0	20	0
-0.2	30.618621784789724	259.3243899527689	0	0	20	0
-0.2	30.618621784789724	317.409183037944	0	0	20	0
-0.2	30.618621784789724	388.50410289276914	0	0	20	0
-0.2	30.618621784789724	475.5232237451433	0	0	20	0
-0.2	30.618621784789724	582.0333289591675	0	0	20	0
-0.2	30.618621784789724	712.4001081403561	0	0	20	0
-0.2	30.618621784789724	871.9671002105022	0	0	20	0
-0.2	30.618621784789724	1067.2747170607029	0	0	20	0
-0.2	30.618621784789724	1306.3283252338515	0	0	20	0
-0.2	30.618621784789724	1598.9263739030541	0	0	20	0
-0.2	30.618621784789724	1957.062018620097	0	0	20	0
-0.2	30.618621784789724	2395.4147027895547	0	0	20	0
-0.2	30.618621784789724	2931.9518460565623	0	0	20	0
-0.2	30.618621784789724	3588.6653019135715	0	0	20	0
-0.2	30.618621784789724	4392.472770819839	0	0	20	0
-0.2	30.618621784789724	5376.321116406638	0	0	20	0
-0.2	30.618621784789724	6580.536808046029	0	0	20	0
-0.2	30.618621784789724	8054.478842400569	0	0	20	0
-0.2	30.618621784789724	9858.561894731161	0	0	20	0
-0.2	30.618621784789724	12066.732625903607	0	0	20	0
-0.2	30.618621784789724	14769.500645207127	0	0	20	0
-0.2	30.618621784789724	18077.64836360904	0	0	20	0
-0.2	31.843366656181313	1	0	0	20	0
-0.2	31.843366656181313	1.106338589938541	0.9666919990631098	6.1775	20	6.1775e-5
-0.2	31.843366656181313	1.3541419226309606	0	0	20	0
-0.2	31.843366656181313	1.6574495035272516	0	0	20	0
-0.2	31.843366656181313	2.0286934558567684	1.1903996454088324	8.5025	20	8.502499999999999e-5
-0.2	31.843366656181313	2.4830905129101035	0	0	20	0
-0.2	31.843366656181313	3.0392657291341303	1.0413574137431847	8.244	20	8.244e-5
-0.2	31.843366656181313	3.720015893203823	0.7279242297179882	6.29	20	6.29e-5
-0.2	31.843366656181313	4.5532439342286635	0.5032031608134349	4.1585	20	4.1584999999999996e-5
-0.2	31.843366656181313	5.573102621003827	0.44821840306050054	2.5505	20	2.5505e-5
-0.2	31.843366656181313	6.821394432824586	0.3607080026252463	1.4605	20	1.4605e-5
-0.2	31.843366656181313	8.349284980470902	0.27170998470699176	0.79	20	7.899999999999999e-6
-0.2	31.843366656181313	10.21940020792074	0.13355365568702499	0.3145	20	3.1450000000000004e-6
-0.2	31.843366656181313	12.508393335947712	0.07536708411781003	0.14275000000000002	20	1.4275e-6
-0.2	31.843366656181313	15.310086762774377	0.04906702660051051	0.06483333333333334	20	6.483333333333334e-7
-0.2	31.843366656181313	18.739317703580973	0.026740714079352558	0.02025	20	2.025e-7
-0.2	31.843366656181313	22.936645195870106	0.007383480850769794	0.0041	20	4.1e-8
-0.2	31.843366656181313	28.074111403783828	8.719139396343281e-4	3.333333333333333e-4	20	3.333333333333333e-9
-0.2	31.843366656181313	34.362293368603815	0	0	20	0
-0.2	31.843366656181313	42.058934246120046	0	0	20	0
-0.2	31.843366656181313	51.479507812354285	0	0	20	0
-0.2	31.843366656181313	63.0101492608963	0	0	20	0
-0.2	31.843366656181313	77.12348230585881	0	0	20	0
-0.2	31.843366656181313	94.39799131968466	0	0	20	0
-0.2	31.843366656181313	115.54173254070393	0	0	20	0
-0.2	31.843366656181313	141.4213562373095	0	0	20	0
-0.2	31.843366656181313	173.0976294037676	0	0	20	0
-0.2	31.843366656181313	211.86891500973533	0	0	20	0
-0.2	31.843366656181313	259.3243899527689	0	0	20	0
-0.2	31.843366656181313	317.409183037944	0	0	20	0
-0.2	31.843366656181313	388.50410289276914	0	0	20	0
-0.2	31.843366656181313	475.5232237451433	0	0	20	0
-0.2	31.843366656181313	582.0333289591675	0	0	20	0
-0.2	31.843366656181313	712.4001081403561	0	0	20	0
-0.2	31.843366656181313	871.9671002105022	0	0	20	0
-0.2	31.843366656181313	1067.2747170607029	0	0	20	0
-0.2	31.843366656181313	1306.3283252338515	0	0	20	0
-0.2	31.843366656181313	1598.9263739030541	0	0	20	0
-0.2	31.843366656181313	1957.062018620097	0	0	20	0
-0.2	31.843366656181313	2395.4147027895547	0	0	20	0
-0.2	31.843366656181313	2931.9518460565623	0	0	20	0
-0.2	31.843366656181313	3588.6653019135715	0	0	20	0
-0.2	31.843366656181313	4392.472770819839	0	0	20	0
-0.2	31.843366656181313	5376.321116406638	0	0	20	0
-0.2	31.843366656181313	6580.536808046029	0	0	20	0
-0.2	31.843366656181313	8054.478842400569	0	0	20	0
-0.2	31.843366656181313	9858.561894731161	0	0	20	0
-0.2	31.843366656181313	12066.732625903607	0	0	20	0
-0.2	31.843366656181313	14769.500645207127	0	0	20	0
-0.2	31.843366656181313	18077.64836360904	0	0	20	0
-0.2	33.0681115275729	1	0	0	20	0
-0.2	33.0681115275729	1.106338589938541	1.02748786649258	6.1145	20	6.1145e-5
-0.2	33.0681115275729	1.3541419226309606	0	0	20	0
-0.2	33.0681115275729	1.6574495035272516	0	0	20	0
-0.2	33.0681115275729	2.0286934558567684	1.1866511924873202	8.576	20	8.576e-5
-0.2	33.0681115275729	2.4830905129101035	0	0	20	0
-0.2	33.0681115275729	3.0392657291341303	0.9585947774573056	8.2375	20	8.237500000000001e-5
-0.2	33.0681115275729	3.720015893203823	0.6176975499043967	6.2985	20	6.2985e-5
-0.2	33.0681115275729	4.5532439342286635	0.5992969565292845	4.069	20	4.0690000000000005e-5
-0.2	33.0681115275729	5.573102621003827	0.4703705146505588	2.598	20	2.598e-5
-0.2	33.0681115275729	6.821394432824586	0.37380370587557826	1.4665	20	1.4665e-5
-0.2	33.0681115275729	8.349284980470902	0.2684403050371182	0.74875	20	7.4875e-6
-0.2	33.0681115275729	10.21940020792074	0.15463262915697967	0.34325	20	3.4324999999999997e-6
-0.2	33.0681115275729	12.508393335947712	0.08395291600214466	0.14925	20	1.4925e-6
-0.2	33.0681115275729	15.310086762774377	0.05864852191493844	0.06633333333333331	20	6.633333333333332e-7
-0.2	33.0681115275729	18.739317703580973	0.028429275126364485	0.02125	20	2.125e-7
-0.2	33.0681115275729	22.936645195870106	0.005374403271649401	0.0024	20	2.3999999999999997e-8
-0.2	33.0681115275729	28.074111403783828	5.12989176042577e-4	1.6666666666666666e-4	20	1.6666666666666665e-9
