w,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
9.770099572992256,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0124008213085835, 0.000239935064128]","[0.0, 0.0124008213085835, 0.000239935064128]",0.0124008213085835,1.0,,,,,,,
9.770099572992256,0,1,[0.01240082 1.        ],[1.],"[1.0, 0.0124008213085835, 0.0]","[1, 0.0124008213085835, 0.000239935064128]","[0.0, 0.0, 0.000239935064128]",0.000239935064128,1.0,,,,,,,
9.770099572992256,1,0,[1.],[-0.01240082  1.        ],"[1.0, 0.0124008213085835, 0.00015378036912741858]","[1, 0.0124008213085835, 0.000239935064128]","[0.0, 0.0, 8.61546950005814e-05]",8.61546950005814e-05,0.35907504938344403,80.63982014705978,-80.63982014705978,[1],,,0.0,[]
10.722672220103243,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0106826564904691, 0.0001803631739967796]","[0.0, 0.0106826564904691, 0.0001803631739967796]",0.0106826564904691,1.0,,,,,,,
10.722672220103243,0,1,[0.01068266 1.        ],[1.],"[1.0, 0.0106826564904691, 0.0]","[1, 0.0106826564904691, 0.0001803631739967796]","[0.0, 0.0, 0.0001803631739967796]",0.0001803631739967796,1.0,,,,,,,
10.722672220103243,1,0,[1.],[-0.01068266  1.        ],"[1.0, 0.0106826564904691, 0.00011411914969336158]","[1, 0.0106826564904691, 0.0001803631739967796]","[0.0, 0.0, 6.624402430341803e-05]",6.624402430341803e-05,0.3672813182174362,93.60967479317382,-93.60967479317382,[1],,,0.0,[]
11.768119524349991,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.009166660800723, 0.00013444249666858392]","[0.0, 0.009166660800723, 0.00013444249666858392]",0.009166660800723,1.0,,,,,,,
11.768119524349991,0,1,[0.00916666 1.        ],[1.],"[1.0, 0.009166660800723, 0.0]","[1, 0.009166660800723, 0.00013444249666858392]","[0.0, 0.0, 0.00013444249666858392]",0.00013444249666858392,1.0,,,,,,,
11.768119524349991,1,0,[1.],[-0.00916666  1.        ],"[1.0, 0.009166660800723, 8.402767023551164e-05]","[1, 0.009166660800723, 0.00013444249666858392]","[0.0, 0.0, 5.041482643307228e-05]",5.041482643307228e-05,0.3749917450384054,109.09097890053128,-109.09097890053128,[1],,,0.0,[]
12.91549665014884,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.007836956743808, 9.940998880492053e-05]","[0.0, 0.007836956743808, 9.940998880492053e-05]",0.007836956743808,1.0,,,,,,,
12.91549665014884,0,1,[0.00783696 1.        ],[1.],"[1.0, 0.007836956743808, 0.0]","[1, 0.007836956743808, 9.940998880492053e-05]","[0.0, 0.0, 9.940998880492053e-05]",9.940998880492053e-05,1.0,,,,,,,
12.91549665014884,1,0,[1.],[-0.00783696  1.        ],"[1.0, 0.007836956743808, 6.14178910043177e-05]","[1, 0.007836956743808, 9.940998880492053e-05]","[0.0, 0.0, 3.799209780060283e-05]",3.799209780060283e-05,0.3821758583552151,127.60055116931743,-127.60055116931743,[1],,,0.0,[]
14.174741629268064,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.006677249216034, 7.294896240627823e-05]","[0.0, 0.006677249216034, 7.294896240627823e-05]",0.006677249216034,1.0,,,,,,,
14.174741629268064,0,1,[0.00667725 1.        ],[1.],"[1.0, 0.006677249216034, 0.0]","[1, 0.006677249216034, 7.294896240627823e-05]","[0.0, 0.0, 7.294896240627823e-05]",7.294896240627823e-05,1.0,,,,,,,
14.174741629268064,1,0,[1.],[-0.00667725  1.        ],"[1.0, 0.006677249216034, 4.458565709302667e-05]","[1, 0.006677249216034, 7.294896240627823e-05]","[0.0, 0.0, 2.8363305313251554e-05]",2.8363305313251554e-05,0.38881026374695243,149.76227000764203,-149.76227000764203,[1],,,0.0,[]
15.556761439304722,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0056712213309306, 5.315138269774914e-05]","[0.0, 0.0056712213309306, 5.315138269774914e-05]",0.0056712213309306,1.0,,,,,,,
15.556761439304722,0,1,[0.00567122 1.        ],[1.],"[1.0, 0.0056712213309306, 0.0]","[1, 0.0056712213309306, 5.315138269774914e-05]","[0.0, 0.0, 5.315138269774914e-05]",5.315138269774914e-05,1.0,,,,,,,
15.556761439304722,1,0,[1.],[-0.00567122  1.        ],"[1.0, 0.0056712213309306, 3.216275138440225e-05]","[1, 0.0056712213309306, 5.315138269774914e-05]","[0.0, 0.0, 2.0988631313346892e-05]",2.0988631313346892e-05,0.3948840133228692,176.3288613946422,-176.3288613946422,[1],,,0.0,[]
17.07352647470692,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0048028874717314, 3.847173567890898e-05]","[0.0, 0.0048028874717314, 3.847173567890898e-05]",0.0048028874717314,1.0,,,,,,,
17.07352647470692,0,1,[0.00480289 1.        ],[1.],"[1.0, 0.0048028874717314, 0.0]","[1, 0.0048028874717314, 3.847173567890898e-05]","[0.0, 0.0, 3.847173567890898e-05]",3.847173567890898e-05,1.0,,,,,,,
17.07352647470692,1,0,[1.],[-0.00480289  1.        ],"[1.0, 0.0048028874717314, 2.306772806611444e-05]","[1, 0.0048028874717314, 3.847173567890898e-05]","[0.0, 0.0, 1.5404007612794537e-05]",1.5404007612794537e-05,0.4003980413402388,208.20808438376935,-208.20808438376935,[1],,,0.0,[]
18.73817422860385,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0040568901802889, 2.7677853156175985e-05]","[0.0, 0.0040568901802889, 2.7677853156175985e-05]",0.0040568901802889,1.0,,,,,,,
18.73817422860385,0,1,[0.00405689 1.        ],[1.],"[1.0, 0.0040568901802889, 0.0]","[1, 0.0040568901802889, 2.7677853156175985e-05]","[0.0, 0.0, 2.7677853156175985e-05]",2.7677853156175985e-05,1.0,,,,,,,
18.73817422860385,1,0,[1.],[-0.00405689  1.        ],"[1.0, 0.0040568901802889, 1.64583579349245e-05]","[1, 0.0040568901802889, 2.7677853156175985e-05]","[0.0, 0.0, 1.1219495221251483e-05]",1.1219495221251483e-05,0.40536002405764576,246.49422477805103,-246.49422477805103,[1],,,0.0,[]
20.565123083486537,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0034187333168467, 1.9802732661570232e-05]","[0.0, 0.0034187333168467, 1.9802732661570232e-05]",0.0034187333168467,1.0,,,,,,,
20.565123083486537,0,1,[0.00341873 1.        ],[1.],"[1.0, 0.0034187333168467, 0.0]","[1, 0.0034187333168467, 1.9802732661570232e-05]","[0.0, 0.0, 1.9802732661570232e-05]",1.9802732661570232e-05,1.0,,,,,,,
20.565123083486537,1,0,[1.],[-0.00341873  1.        ],"[1.0, 0.0034187333168467, 1.168773749171764e-05]","[1, 0.0034187333168467, 1.9802732661570232e-05]","[0.0, 0.0, 8.114995169852592e-06]",8.114995169852592e-06,0.40979168423562023,292.505997783518,-292.505997783518,[1],,,0.0,[]
22.570197196339212,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0028749495677156, 1.4097845724579182e-05]","[0.0, 0.0028749495677156, 1.4097845724579182e-05]",0.0028749495677156,1.0,,,,,,,
22.570197196339212,0,1,[0.00287495 1.        ],[1.],"[1.0, 0.0028749495677156, 0.0]","[1, 0.0028749495677156, 1.4097845724579182e-05]","[0.0, 0.0, 1.4097845724579182e-05]",1.4097845724579182e-05,1.0,,,,,,,
22.570197196339212,1,0,[1.],[-0.00287495  1.        ],"[1.0, 0.0028749495677156, 8.265335016908115e-06]","[1, 0.0028749495677156, 1.4097845724579182e-05]","[0.0, 0.0, 5.8325107076710666e-06]",5.8325107076710666e-06,0.41371645154991693,347.83218851194937,-347.83218851194937,[1],,,0.0,[]
24.770763559917118,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0024132052665248, 9.991860286823591e-06]","[0.0, 0.0024132052665248, 9.991860286823591e-06]",0.0024132052665248,1.0,,,,,,,
24.770763559917118,0,1,[0.00241321 1.        ],[1.],"[1.0, 0.0024132052665248, 0.0]","[1, 0.0024132052665248, 9.991860286823591e-06]","[0.0, 0.0, 9.991860286823591e-06]",9.991860286823591e-06,1.0,,,,,,,
24.770763559917118,1,0,[1.],[-0.00241321  1.        ],"[1.0, 0.0024132052665248, 5.8235596583830304e-06]","[1, 0.0024132052665248, 9.991860286823591e-06]","[0.0, 0.0, 4.168300628440561e-06]",4.168300628440561e-06,0.4171696269549884,414.3866308729205,-414.3866308729205,[1],,,0.0,[]
27.185882427329428,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0020223491805689, 7.053016667196749e-06]","[0.0, 0.0020223491805689, 7.053016667196749e-06]",0.0020223491805689,1.0,,,,,,,
27.185882427329428,0,1,[0.00202235 1.        ],[1.],"[1.0, 0.0020223491805689, 0.0]","[1, 0.0020223491805689, 7.053016667196749e-06]","[0.0, 0.0, 7.053016667196749e-06]",7.053016667196749e-06,1.0,,,,,,,
27.185882427329428,1,0,[1.],[-0.00202235  1.        ],"[1.0, 0.0020223491805689, 4.089896208147701e-06]","[1, 0.0020223491805689, 7.053016667196749e-06]","[0.0, 0.0, 2.9631204590490486e-06]",2.9631204590490486e-06,0.4201210062114816,494.47445060832354,-494.47445060832354,[1],,,0.0,[]
29.836472402833405,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0016924142440581, 4.962403096604958e-06]","[0.0, 0.0016924142440581, 4.962403096604958e-06]",0.0016924142440581,1.0,,,,,,,
29.836472402833405,0,1,[0.00169241 1.        ],[1.],"[1.0, 0.0016924142440581, 0.0]","[1, 0.0016924142440581, 4.962403096604958e-06]","[0.0, 0.0, 4.962403096604958e-06]",4.962403096604958e-06,1.0,,,,,,,
29.836472402833405,1,0,[1.],[-0.00169241  1.        ],"[1.0, 0.0016924142440581, 2.86426597349075e-06]","[1, 0.0016924142440581, 4.962403096604958e-06]","[0.0, 0.0, 2.098137123114208e-06]",2.098137123114208e-06,0.4228066689200751,590.871888198118,-590.871888198118,[1],,,0.0,[]
32.74549162877732,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0014145822484568, 3.4804770280064896e-06]","[0.0, 0.0014145822484568, 3.4804770280064896e-06]",0.0014145822484568,1.0,,,,,,,
32.74549162877732,0,1,[0.00141458 1.        ],[1.],"[1.0, 0.0014145822484568, 0.0]","[1, 0.0014145822484568, 3.4804770280064896e-06]","[0.0, 0.0, 3.4804770280064896e-06]",3.4804770280064896e-06,1.0,,,,,,,
32.74549162877732,1,0,[1.],[-0.00141458  1.        ],"[1.0, 0.0014145822484568, 2.001042937649096e-06]","[1, 0.0014145822484568, 3.4804770280064896e-06]","[0.0, 0.0, 1.4794340903573937e-06]",1.4794340903573937e-06,0.4250664717660177,706.9224861904797,-706.9224861904797,[1],,,0.0,[]
35.938136638046295,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0011811214412172, 2.4346357240635753e-06]","[0.0, 0.0011811214412172, 2.4346357240635753e-06]",0.0011811214412172,1.0,,,,,,,
35.938136638046295,0,1,[0.00118112 1.        ],[1.],"[1.0, 0.0011811214412172, 0.0]","[1, 0.0011811214412172, 2.4346357240635753e-06]","[0.0, 0.0, 2.4346357240635753e-06]",2.4346357240635753e-06,1.0,,,,,,,
35.938136638046295,1,0,[1.],[-0.00118112  1.        ],"[1.0, 0.0011811214412172, 1.3950478589029955e-06]","[1, 0.0011811214412172, 2.4346357240635753e-06]","[0.0, 0.0, 1.0395878651605798e-06]",1.0395878651605798e-06,0.4269993473296431,846.6529902034918,-846.6529902034918,[1],,,0.0,[]
39.4420605943766,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0009853061359745, 1.6992285700281442e-06]","[0.0, 0.0009853061359745, 1.6992285700281442e-06]",0.0009853061359745,1.0,,,,,,,
39.4420605943766,0,1,[9.85306136e-04 1.00000000e+00],[1.],"[1.0, 0.0009853061359745, 0.0]","[1, 0.0009853061359745, 1.6992285700281442e-06]","[0.0, 0.0, 1.6992285700281442e-06]",1.6992285700281442e-06,1.0,,,,,,,
39.4420605943766,1,0,[1.],[-9.85306136e-04  1.00000000e+00],"[1.0, 0.0009853061359745, 9.708281815889997e-07]","[1, 0.0009853061359745, 1.6992285700281442e-06]","[0.0, 0.0, 7.284003884391445e-07]",7.284003884391445e-07,0.4286653374872811,1014.9129935245631,-1014.9129935245631,[1],,,0.0,[]
43.287612810830616,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0008213261086688, 1.1836105961294934e-06]","[0.0, 0.0008213261086688, 1.1836105961294934e-06]",0.0008213261086688,1.0,,,,,,,
43.287612810830616,0,1,[8.21326109e-04 1.00000000e+00],[1.],"[1.0, 0.0008213261086688, 0.0]","[1, 0.0008213261086688, 1.1836105961294934e-06]","[0.0, 0.0, 1.1836105961294934e-06]",1.1836105961294934e-06,1.0,,,,,,,
43.287612810830616,1,0,[1.],[-8.21326109e-04  1.00000000e+00],"[1.0, 0.0008213261086688, 6.745765767810335e-07]","[1, 0.0008213261086688, 1.1836105961294934e-06]","[0.0, 0.0, 5.090340193484599e-07]",5.090340193484599e-07,0.4300688258562775,1217.5431773632442,-1217.5431773632442,[1],,,0.0,[]
47.50810162102798,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0006841920242195, 8.20922400939192e-07]","[0.0, 0.0006841920242195, 8.20922400939192e-07]",0.0006841920242195,1.0,,,,,,,
47.50810162102798,0,1,[6.84192024e-04 1.00000000e+00],[1.],"[1.0, 0.0006841920242195, 0.0]","[1, 0.0006841920242195, 8.20922400939192e-07]","[0.0, 0.0, 8.20922400939192e-07]",8.20922400939192e-07,1.0,,,,,,,
47.50810162102798,1,0,[1.],[-6.84192024e-04  1.00000000e+00],"[1.0, 0.0006841920242195, 4.681187260055769e-07]","[1, 0.0006841920242195, 8.20922400939192e-07]","[0.0, 0.0, 3.5280367493361514e-07]",3.5280367493361514e-07,0.42976495041429413,1461.577984836584,-1461.577984836584,[1],,,0.0,[]
52.140082879996896,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0005696415985005, 5.696939525591979e-07]","[0.0, 0.0005696415985005, 5.696939525591979e-07]",0.0005696415985005,1.0,,,,,,,
52.140082879996896,0,1,[5.69641599e-04 1.00000000e+00],[1.],"[1.0, 0.0005696415985005, 0.0]","[1, 0.0005696415985005, 5.696939525591979e-07]","[0.0, 0.0, 5.696939525591979e-07]",5.696939525591979e-07,1.0,,,,,,,
52.140082879996896,1,0,[1.],[-5.69641599e-04  1.00000000e+00],"[1.0, 0.0005696415985005, 3.244915507422048e-07]","[1, 0.0005696415985005, 5.696939525591979e-07]","[0.0, 0.0, 2.452024018169931e-07]",2.452024018169931e-07,0.4304107507469349,1755.4897722223182,-1755.4897722223182,[1],,,0.0,[]
57.223676593502205,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0004740498250185, 3.956554788510138e-07]","[0.0, 0.0004740498250185, 3.956554788510138e-07]",0.0004740498250185,1.0,,,,,,,
57.223676593502205,0,1,[4.74049825e-04 1.00000000e+00],[1.],"[1.0, 0.0004740498250185, 0.0]","[1, 0.0004740498250185, 3.956554788510138e-07]","[0.0, 0.0, 3.956554788510138e-07]",3.956554788510138e-07,1.0,,,,,,,
57.223676593502205,1,0,[1.],[-4.74049825e-04  1.00000000e+00],"[1.0, 0.0004740498250185, 2.247232366000705e-07]","[1, 0.0004740498250185, 3.956554788510138e-07]","[0.0, 0.0, 1.709322422509433e-07]",1.709322422509433e-07,0.43202293760048943,2109.482900792073,-2109.482900792073,[1],,,0.0,[]
62.8029144183426,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.000394345404416, 2.754865886853524e-07]","[0.0, 0.000394345404416, 2.754865886853524e-07]",0.000394345404416,1.0,,,,,,,
62.8029144183426,0,1,[3.94345404e-04 1.00000000e+00],[1.],"[1.0, 0.000394345404416, 0.0]","[1, 0.000394345404416, 2.754865886853524e-07]","[0.0, 0.0, 2.754865886853524e-07]",2.754865886853524e-07,1.0,,,,,,,
62.8029144183426,1,0,[1.],[-3.94345404e-04  1.00000000e+00],"[1.0, 0.000394345404416, 1.5550829798401857e-07]","[1, 0.000394345404416, 2.754865886853524e-07]","[0.0, 0.0, 1.1997829070133384e-07]",1.1997829070133384e-07,0.4355140889938831,2535.8479870735027,-2535.8479870735027,[1],,,0.0,[]
68.92612104349702,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0003279345899802, 1.9201120832461913e-07]","[0.0, 0.0003279345899802, 1.9201120832461913e-07]",0.0003279345899802,1.0,,,,,,,
68.92612104349702,0,1,[3.2793459e-04 1.0000000e+00],[1.],"[1.0, 0.0003279345899802, 0.0]","[1, 0.0003279345899802, 1.9201120832461913e-07]","[0.0, 0.0, 1.9201120832461913e-07]",1.9201120832461913e-07,1.0,,,,,,,
68.92612104349702,1,0,[1.],[-3.2793459e-04  1.0000000e+00],"[1.0, 0.0003279345899802, 1.0754109530548189e-07]","[1, 0.0003279345899802, 1.9201120832461913e-07]","[0.0, 0.0, 8.447011301913724e-08]",8.447011301913724e-08,0.43992282406936306,3049.3885992946884,-3049.3885992946884,[1],,,0.0,[]
75.64633275546291,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0002726329493191, 1.3342207920027306e-07]","[0.0, 0.0002726329493191, 1.3342207920027306e-07]",0.0002726329493191,1.0,,,,,,,
75.64633275546291,0,1,[2.72632949e-04 1.00000000e+00],[1.],"[1.0, 0.0002726329493191, 0.0]","[1, 0.0002726329493191, 1.3342207920027306e-07]","[0.0, 0.0, 1.3342207920027306e-07]",1.3342207920027306e-07,1.0,,,,,,,
75.64633275546291,1,0,[1.],[-2.72632949e-04  1.00000000e+00],"[1.0, 0.0002726329493191, 7.432872505443093e-08]","[1, 0.0002726329493191, 1.3342207920027306e-07]","[0.0, 0.0, 5.909335414584213e-08]",5.909335414584213e-08,0.44290536094209804,3667.9352312238752,-3667.9352312238752,[1],,,0.0,[]
83.02175681319753,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0002266050484767, 9.243274370072349e-08]","[0.0, 0.0002266050484767, 9.243274370072349e-08]",0.0002266050484767,1.0,,,,,,,
83.02175681319753,0,1,[2.26605048e-04 1.00000000e+00],[1.],"[1.0, 0.0002266050484767, 0.0]","[1, 0.0002266050484767, 9.243274370072349e-08]","[0.0, 0.0, 9.243274370072349e-08]",9.243274370072349e-08,1.0,,,,,,,
83.02175681319753,1,0,[1.],[-2.26605048e-04  1.00000000e+00],"[1.0, 0.0002266050484767, 5.134984799512756e-08]","[1, 0.0002266050484767, 9.243274370072349e-08]","[0.0, 0.0, 4.108289570559593e-08]",4.108289570559593e-08,0.44446257960937674,4412.964347980191,-4412.964347980191,[1],,,0.0,[]
91.11627561154896,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0001883117140816, 6.393615654374746e-08]","[0.0, 0.0001883117140816, 6.393615654374746e-08]",0.0001883117140816,1.0,,,,,,,
91.11627561154896,0,1,[1.88311714e-04 1.00000000e+00],[1.],"[1.0, 0.0001883117140816, 0.0]","[1, 0.0001883117140816, 6.393615654374746e-08]","[0.0, 0.0, 6.393615654374746e-08]",6.393615654374746e-08,1.0,,,,,,,
91.11627561154896,1,0,[1.],[-1.88311714e-04  1.00000000e+00],"[1.0, 0.0001883117140816, 3.546130166035027e-08]","[1, 0.0001883117140816, 6.393615654374746e-08]","[0.0, 0.0, 2.8474854883397192e-08]",2.8474854883397192e-08,0.4453638820768598,5310.344100880925,-5310.344100880925,[1],,,0.0,[]
100.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0001564643460039, 4.33219649892964e-08]","[0.0, 0.0001564643460039, 4.33219649892964e-08]",0.0001564643460039,1.0,,,,,,,
100.0,0,1,[1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.0001564643460039, 0.0]","[1, 0.0001564643460039, 4.33219649892964e-08]","[0.0, 0.0, 4.33219649892964e-08]",4.33219649892964e-08,1.0,,,,,,,
100.0,1,0,[1.],[-1.56464346e-04  1.00000000e+00],"[1.0, 0.0001564643460039, 2.4481091570428136e-08]","[1, 0.0001564643460039, 4.33219649892964e-08]","[0.0, 0.0, 1.8840873418868267e-08]",1.8840873418868267e-08,0.434903481952476,6391.232415179585,-6391.232415179585,[1],,,0.0,[]
